x,y,f
0.369792,0.515625,-4.928928
0.380208,0.515625,-4.910089
0.390625,0.515625,-4.891251
0.401042,0.515625,-4.872412
0.411458,0.515625,-4.853573
0.421875,0.515625,-4.834734
0.432292,0.515625,-4.815896
0.442708,0.515625,-4.797057
0.453125,0.515625,-4.778218
0.463542,0.515625,-4.759379
0.473958,0.515625,-4.740540
0.484375,0.515625,-4.721702
0.494792,0.515625,-4.702863
0.505208,0.515625,-4.684024
0.515625,0.515625,-4.665185
0.526042,0.515625,-4.646346
0.536458,0.515625,-4.627508
0.546875,0.515625,-4.608669
0.557292,0.515625,-4.589830
0.567708,0.515625,-4.570991
0.578125,0.515625,-4.552153
0.588542,0.515625,-4.533314
0.598958,0.515625,-4.514475
0.609375,0.515625,-4.495636
0.619792,0.515625,-4.476797
0.630208,0.515625,-4.457959
0.640625,0.515625,-4.439120
0.651042,0.515625,-4.420281
0.661458,0.515625,-4.401442
0.671875,0.515625,-4.382604
0.682292,0.515625,-4.363765
0.692708,0.515625,-4.344926
0.703125,0.515625,-4.326087
0.713542,0.515625,-4.307248
0.723958,0.515625,-4.288410
0.734375,0.515625,-4.269571
0.744792,0.515625,-4.250732
0.755208,0.515625,-4.231893
0.765625,0.515625,-4.213054
0.776042,0.515625,-4.194216
0.786458,0.515625,-4.175377
0.796875,0.515625,-4.156538
0.807292,0.515625,-4.137699
0.817708,0.515625,-4.118861
0.828125,0.515625,-4.100022
0.838542,0.515625,-4.081183
0.848958,0.515625,-4.062344
0.859375,0.515625,-4.043505
0.869792,0.515625,-4.024667
0.880208,0.515625,-4.005828
0.890625,0.515625,-3.986989
0.901042,0.515625,-3.968150
0.911458,0.515625,-3.949311
0.921875,0.515625,-3.930473
0.932292,0.515625,-3.911634
0.942708,0.515625,-3.892795
0.953125,0.515625,-3.873956
0.963542,0.515625,-3.855118
0.973958,0.515625,-3.836279
0.984375,0.515625,-3.817440
0.994792,0.515625,-3.798601
0.005208,0.526042,-6.293932
0.015625,0.526042,-5.913157
0.026042,0.526042,-5.532381
0.036458,0.526042,-5.151606
0.046875,0.526042,-4.770830
0.057292,0.526042,-4.390054
0.067708,0.526042,-4.228697
0.078125,0.526042,-4.286757
0.088542,0.526042,-4.344818
0.098958,0.526042,-4.402878
0.109375,0.526042,-4.460939
0.119792,0.526042,-4.518999
0.130208,0.526042,-4.585674
0.140625,0.526042,-4.660964
0.151042,0.526042,-4.736254
0.161458,0.526042,-4.811544
0.171875,0.526042,-4.886834
0.182292,0.526042,-4.962124
0.192708,0.526042,-5.037414
0.203125,0.526042,-5.112704
0.213542,0.526042,-5.187993
0.223958,0.526042,-5.263283
0.234375,0.526042,-5.338573
0.244792,0.526042,-5.413863
0.255208,0.526042,-5.444176
0.265625,0.526042,-5.429513
0.276042,0.526042,-5.414849
0.286458,0.526042,-5.400186
0.296875,0.526042,-5.385522
0.307292,0.526042,-5.370858
0.317708,0.526042,-5.356195
0.328125,0.526042,-5.341531
0.338542,0.526042,-5.326868
0.348958,0.526042,-5.312204
0.359375,0.526042,-5.297540
0.369792,0.526042,-5.282877
0.380208,0.526042,-5.268213
0.390625,0.526042,-5.253550
0.401042,0.526042,-5.238886
0.411458,0.526042,-5.224222
0.421875,0.526042,-5.209559
0.432292,0.526042,-5.194895
0.442708,0.526042,-5.180232
0.453125,0.526042,-5.165568
0.463542,0.526042,-5.150904
0.473958,0.526042,-5.136241
0.484375,0.526042,-5.121577
0.494792,0.526042,-5.106914
0.505208,0.526042,-5.092250
0.515625,0.526042,-5.077586
0.526042,0.526042,-5.062923
0.536458,0.526042,-5.048259
0.546875,0.526042,-5.033596
0.557292,0.526042,-5.018932
0.567708,0.526042,-5.004269
0.578125,0.526042,-4.989605
0.588542,0.526042,-4.974941
0.598958,0.526042,-4.960278
0.609375,0.526042,-4.945614
0.619792,0.526042,-4.930951
0.630208,0.526042,-4.916287
0.640625,0.526042,-4.901623
0.651042,0.526042,-4.886960
0.661458,0.526042,-4.872296
0.671875,0.526042,-4.857633
0.682292,0.526042,-4.842969
0.692708,0.526042,-4.828305
0.703125,0.526042,-4.813642
0.713542,0.526042,-4.798978
0.723958,0.526042,-4.784315
0.734375,0.526042,-4.769651
0.744792,0.526042,-4.754987
0.755208,0.526042,-4.740324
0.765625,0.526042,-4.725660
0.776042,0.526042,-4.710997
0.786458,0.526042,-4.696333
0.796875,0.526042,-4.681669
0.807292,0.526042,-4.667006
0.817708,0.526042,-4.652342
0.828125,0.526042,-4.637679
0.838542,0.526042,-4.623015
0.848958,0.526042,-4.608351
0.859375,0.526042,-4.593688
0.869792,0.526042,-4.579024
0.880208,0.526042,-4.564361
0.890625,0.526042,-4.549697
0.901042,0.526042,-4.535034
0.911458,0.526042,-4.520370
0.921875,0.526042,-4.505706
0.932292,0.526042,-4.491043
0.942708,0.526042,-4.476379
0.953125,0.526042,-4.461716
0.963542,0.526042,-4.447052
0.973958,0.526042,-4.432388
0.984375,0.526042,-4.417725
0.994792,0.526042,-4.403061
0.005208,0.536458,-6.115466
0.015625,0.536458,-5.861707
0.026042,0.536458,-5.607948
0.036458,0.536458,-5.354189
0.046875,0.536458,-5.100431
0.057292,0.536458,-4.846672
0.067708,0.536458,-4.722023
0.078125,0.536458,-4.726484
0.088542,0.536458,-4.730946
0.098958,0.536458,-4.735407
0.109375,0.536458,-4.739868
0.119792,0.536458,-4.744329
0.130208,0.536458,-4.761875
0.140625,0.536458,-4.792506
0.151042,0.536458,-4.823137
0.161458,0.536458,-4.853768
0.171875,0.536458,-4.884399
0.182292,0.536458,-4.915029
0.192708,0.536458,-4.945660
0.203125,0.536458,-4.976291
0.213542,0.536458,-5.006922
0.223958,0.536458,-5.037553
0.234375,0.536458,-5.068183
0.244792,0.536458,-5.098814
0.255208,0.536458,-5.115815
0.265625,0.536458,-5.119185
0.276042,0.536458,-5.122555
0.286458,0.536458,-5.125926
0.296875,0.536458,-5.129296
0.307292,0.536458,-5.132666
0.317708,0.536458,-5.136036
0.328125,0.536458,-5.139407
0.338542,0.536458,-5.142777
0.348958,0.536458,-5.146147
0.359375,0.536458,-5.149518
0.369792,0.536458,-5.152888
0.380208,0.536458,-5.156258
0.390625,0.536458,-5.159628
0.401042,0.536458,-5.162999
0.411458,0.536458,-5.166369
0.421875,0.536458,-5.169739
0.432292,0.536458,-5.173109
0.442708,0.536458,-5.176480
0.453125,0.536458,-5.179850
0.463542,0.536458,-5.183220
0.473958,0.536458,-5.186591
0.484375,0.536458,-5.189961
0.494792,0.536458,-5.193331
0.505208,0.536458,-5.184998
0.515625,0.536458,-5.164961
0.526042,0.536458,-5.144925
0.536458,0.536458,-5.124889
0.546875,0.536458,-5.104852
0.557292,0.536458,-5.084816
0.567708,0.536458,-5.064779
0.578125,0.536458,-5.044743
0.588542,0.536458,-5.024706
0.598958,0.536458,-5.004670
0.609375,0.536458,-4.984633
0.619792,0.536458,-4.964597
0.630208,0.536458,-4.944560
0.640625,0.536458,-4.924524
0.651042,0.536458,-4.904487
0.661458,0.536458,-4.884451
0.671875,0.536458,-4.864415
0.682292,0.536458,-4.844378
0.692708,0.536458,-4.824342
0.703125,0.536458,-4.804305
0.713542,0.536458,-4.784269
0.723958,0.536458,-4.764232
0.734375,0.536458,-4.744196
0.744792,0.536458,-4.724159
0.755208,0.536458,-4.704123
0.765625,0.536458,-4.684086
0.776042,0.536458,-4.664050
0.786458,0.536458,-4.644013
0.796875,0.536458,-4.623977
0.807292,0.536458,-4.603941
0.817708,0.536458,-4.583904
0.828125,0.536458,-4.563868
0.838542,0.536458,-4.543831
0.848958,0.536458,-4.523795
0.859375,0.536458,-4.503758
0.869792,0.536458,-4.483722
0.880208,0.536458,-4.463685
0.890625,0.536458,-4.443649
0.901042,0.536458,-4.423612
0.911458,0.536458,-4.403576
0.921875,0.536458,-4.383539
0.932292,0.536458,-4.363503
0.942708,0.536458,-4.343467
0.953125,0.536458,-4.323430
0.963542,0.536458,-4.303394
0.973958,0.536458,-4.283357
0.984375,0.536458,-4.263321
0.994792,0.536458,-4.243284
0.005208,0.546875,-6.381908
0.015625,0.546875,-6.279925
0.026042,0.546875,-6.177942
0.036458,0.546875,-6.075959
0.046875,0.546875,-5.973976
0.057292,0.546875,-5.871993
0.067708,0.546875,-5.770010
0.078125,0.546875,-5.668027
0.088542,0.546875,-5.566044
0.098958,0.546875,-5.464061
0.109375,0.546875,-5.362078
0.119792,0.546875,-5.260095
0.130208,0.546875,-5.158112
0.140625,0.546875,-5.056129
0.151042,0.546875,-4.954146
0.161458,0.546875,-4.852163
0.171875,0.546875,-4.750179
0.182292,0.546875,-4.648196
0.192708,0.546875,-4.546213
0.203125,0.546875,-4.444230
0.213542,0.546875,-4.342247
0.223958,0.546875,-4.240264
0.234375,0.546875,-4.138281
0.244792,0.546875,-4.036298
0.255208,0.546875,-4.009884
0.265625,0.546875,-4.059039
0.276042,0.546875,-4.108194
0.286458,0.546875,-4.157348
0.296875,0.546875,-4.206503
0.307292,0.546875,-4.255658
0.317708,0.546875,-4.304812
0.328125,0.546875,-4.353967
0.338542,0.546875,-4.403122
0.348958,0.546875,-4.452276
0.359375,0.546875,-4.501431
0.369792,0.546875,-4.550586
0.380208,0.546875,-4.599741
0.390625,0.546875,-4.648895
0.401042,0.546875,-4.698050
0.411458,0.546875,-4.747205
0.421875,0.546875,-4.796359
0.432292,0.546875,-4.845514
0.442708,0.546875,-4.894669
0.453125,0.546875,-4.943823
0.463542,0.546875,-4.992978
0.473958,0.546875,-5.042133
0.484375,0.546875,-5.091288
0.494792,0.546875,-5.140442
0.505208,0.546875,-5.154487
0.515625,0.546875,-5.133421
0.526042,0.546875,-5.112356
0.536458,0.546875,-5.091290
0.546875,0.546875,-5.070225
0.557292,0.546875,-5.049159
0.567708,0.546875,-5.028094
0.578125,0.546875,-5.007028
0.588542,0.546875,-4.985963
0.598958,0.546875,-4.964897
0.609375,0.546875,-4.943832
0.619792,0.546875,-4.922767
0.630208,0.546875,-4.901701
0.640625,0.546875,-4.880636
0.651042,0.546875,-4.859570
0.661458,0.546875,-4.838505
0.671875,0.546875,-4.817439
0.682292,0.546875,-4.796374
0.692708,0.546875,-4.775308
0.703125,0.546875,-4.754243
0.713542,0.546875,-4.733177
0.723958,0.546875,-4.712112
0.734375,0.546875,-4.691046
0.744792,0.546875,-4.669981
0.755208,0.546875,-4.648915
0.765625,0.546875,-4.627850
0.776042,0.546875,-4.606784
0.786458,0.546875,-4.585719
0.796875,0.546875,-4.564653
0.807292,0.546875,-4.543588
0.817708,0.546875,-4.522522
0.828125,0.546875,-4.501457
0.838542,0.546875,-4.480391
0.848958,0.546875,-4.459326
0.859375,0.546875,-4.438260
0.869792,0.546875,-4.417195
0.880208,0.546875,-4.396129
0.890625,0.546875,-4.375064
0.901042,0.546875,-4.353998
0.911458,0.546875,-4.332933
0.921875,0.546875,-4.311867
0.932292,0.546875,-4.290802
0.942708,0.546875,-4.269736
0.953125,0.546875,-4.248671
0.963542,0.546875,-4.227605
0.973958,0.546875,-4.206540
0.984375,0.546875,-4.185474
0.994792,0.546875,-4.164409
0.005208,0.557292,-6.241859
0.015625,0.557292,-6.163299
0.026042,0.557292,-6.084740
0.036458,0.557292,-6.006180
0.046875,0.557292,-5.927620
0.057292,0.557292,-5.849061
0.067708,0.557292,-5.770501
0.078125,0.557292,-5.691942
0.088542,0.557292,-5.613382
0.098958,0.557292,-5.534822
0.109375,0.557292,-5.456263
0.119792,0.557292,-5.377703
0.130208,0.557292,-5.299144
0.140625,0.557292,-5.220584
0.151042,0.557292,-5.142024
0.161458,0.557292,-5.063465
0.171875,0.557292,-4.984905
0.182292,0.557292,-4.906346
0.192708,0.557292,-4.827786
0.203125,0.557292,-4.749226
0.213542,0.557292,-4.670667
0.223958,0.557292,-4.592107
0.234375,0.557292,-4.513548
0.244792,0.557292,-4.434988
0.255208,0.557292,-4.411111
0.265625,0.557292,-4.441915
0.276042,0.557292,-4.472720
0.286458,0.557292,-4.503525
0.296875,0.557292,-4.534330
0.307292,0.557292,-4.565135
0.317708,0.557292,-4.595939
0.328125,0.557292,-4.626744
0.338542,0.557292,-4.657549
0.348958,0.557292,-4.688354
0.359375,0.557292,-4.719158
0.369792,0.557292,-4.749963
0.380208,0.557292,-4.780768
0.390625,0.557292,-4.811573
0.401042,0.557292,-4.842378
0.411458,0.557292,-4.873182
0.421875,0.557292,-4.903987
0.432292,0.557292,-4.934792
0.442708,0.557292,-4.965597
0.453125,0.557292,-4.996402
0.463542,0.557292,-5.027206
0.473958,0.557292,-5.058011
0.484375,0.557292,-5.088816
0.494792,0.557292,-5.119621
0.505208,0.557292,-5.123976
0.515625,0.557292,-5.101881
0.526042,0.557292,-5.079787
0.536458,0.557292,-5.057692
0.546875,0.557292,-5.035598
0.557292,0.557292,-5.013503
0.567708,0.557292,-4.991409
0.578125,0.557292,-4.969314
0.588542,0.557292,-4.947220
0.598958,0.557292,-4.925125
0.609375,0.557292,-4.903031
0.619792,0.557292,-4.880936
0.630208,0.557292,-4.858842
0.640625,0.557292,-4.836747
0.651042,0.557292,-4.814653
0.661458,0.557292,-4.792558
0.671875,0.557292,-4.770464
0.682292,0.557292,-4.748369
0.692708,0.557292,-4.726275
0.703125,0.557292,-4.704180
0.713542,0.557292,-4.682086
0.723958,0.557292,-4.659991
0.734375,0.557292,-4.637896
0.744792,0.557292,-4.615802
0.755208,0.557292,-4.593707
0.765625,0.557292,-4.571613
0.776042,0.557292,-4.549518
0.786458,0.557292,-4.527424
0.796875,0.557292,-4.505329
0.807292,0.557292,-4.483235
0.817708,0.557292,-4.461140
0.828125,0.557292,-4.439046
0.838542,0.557292,-4.416951
0.848958,0.557292,-4.394857
0.859375,0.557292,-4.372762
0.869792,0.557292,-4.350668
0.880208,0.557292,-4.328573
0.890625,0.557292,-4.306479
0.901042,0.557292,-4.284384
0.911458,0.557292,-4.262290
0.921875,0.557292,-4.240195
0.932292,0.557292,-4.218101
0.942708,0.557292,-4.196006
0.953125,0.557292,-4.173912
0.963542,0.557292,-4.151817
0.973958,0.557292,-4.129723
0.984375,0.557292,-4.107628
0.994792,0.557292,-4.085534
0.005208,0.567708,-6.263347
0.015625,0.567708,-6.150370
0.026042,0.567708,-6.037394
0.036458,0.567708,-5.924418
0.046875,0.567708,-5.811442
0.057292,0.567708,-5.698466
0.067708,0.567708,-5.585490
0.078125,0.567708,-5.472514
0.088542,0.567708,-5.359538
0.098958,0.567708,-5.246562
0.109375,0.567708,-5.133586
0.119792,0.567708,-5.020610
0.130208,0.567708,-4.907634
0.140625,0.567708,-4.794658
0.151042,0.567708,-4.681682
0.161458,0.567708,-4.568706
0.171875,0.567708,-4.455730
0.182292,0.567708,-4.342754
0.192708,0.567708,-4.229778
0.203125,0.567708,-4.116802
0.213542,0.567708,-4.003825
0.223958,0.567708,-3.890849
0.234375,0.567708,-3.777873
0.244792,0.567708,-3.664897
0.255208,0.567708,-3.631448
0.265625,0.567708,-3.677526
0.276042,0.567708,-3.723603
0.286458,0.567708,-3.769681
0.296875,0.567708,-3.815759
0.307292,0.567708,-3.861836
0.317708,0.567708,-3.907914
0.328125,0.567708,-3.953991
0.338542,0.567708,-4.000069
0.348958,0.567708,-4.046147
0.359375,0.567708,-4.092224
0.369792,0.567708,-4.138302
0.380208,0.567708,-4.184379
0.390625,0.567708,-4.230457
0.401042,0.567708,-4.276535
0.411458,0.567708,-4.322612
0.421875,0.567708,-4.368690
0.432292,0.567708,-4.414767
0.442708,0.567708,-4.460845
0.453125,0.567708,-4.506923
0.463542,0.567708,-4.553000
0.473958,0.567708,-4.599078
0.484375,0.567708,-4.645155
0.494792,0.567708,-4.691233
0.505208,0.567708,-4.708374
0.515625,0.567708,-4.696579
0.526042,0.567708,-4.684783
0.536458,0.567708,-4.672988
0.546875,0.567708,-4.661192
0.557292,0.567708,-4.649397
0.567708,0.567708,-4.637601
0.578125,0.567708,-4.625806
0.588542,0.567708,-4.614010
0.598958,0.567708,-4.602215
0.609375,0.567708,-4.590420
0.619792,0.567708,-4.578624
0.630208,0.567708,-4.566829
0.640625,0.567708,-4.555033
0.651042,0.567708,-4.543238
0.661458,0.567708,-4.531442
0.671875,0.567708,-4.519647
0.682292,0.567708,-4.507851
0.692708,0.567708,-4.496056
0.703125,0.567708,-4.484261
0.713542,0.567708,-4.472465
0.723958,0.567708,-4.460670
0.734375,0.567708,-4.448874
0.744792,0.567708,-4.437079
0.755208,0.567708,-4.425283
0.765625,0.567708,-4.413488
0.776042,0.567708,-4.401692
0.786458,0.567708,-4.389897
0.796875,0.567708,-4.378101
0.807292,0.567708,-4.366306
0.817708,0.567708,-4.354511
0.828125,0.567708,-4.342715
0.838542,0.567708,-4.330920
0.848958,0.567708,-4.319124
0.859375,0.567708,-4.307329
0.869792,0.567708,-4.295533
0.880208,0.567708,-4.283738
0.890625,0.567708,-4.271942
0.901042,0.567708,-4.260147
0.911458,0.567708,-4.248352
0.921875,0.567708,-4.236556
0.932292,0.567708,-4.224761
0.942708,0.567708,-4.212965
0.953125,0.567708,-4.201170
0.963542,0.567708,-4.189374
0.973958,0.567708,-4.177579
0.984375,0.567708,-4.165783
0.994792,0.567708,-4.153988
0.005208,0.578125,-5.986885
0.015625,0.578125,-6.305468
0.026042,0.578125,-3.821938
0.036458,0.578125,-4.552490
0.046875,0.578125,-4.624594
0.057292,0.578125,-4.696698
0.067708,0.578125,-4.681398
0.078125,0.578125,-4.578692
0.088542,0.578125,-4.475986
0.098958,0.578125,-4.373281
0.109375,0.578125,-4.270575
0.119792,0.578125,-4.167870
0.130208,0.578125,-4.161303
0.140625,0.578125,-4.250876
0.151042,0.578125,-4.340448
0.161458,0.578125,-4.430021
0.171875,0.578125,-4.519593
0.182292,0.578125,-4.609166
0.192708,0.578125,-4.698738
0.203125,0.578125,-4.788311
0.213542,0.578125,-4.877883
0.223958,0.578125,-4.967456
0.234375,0.578125,-5.057028
0.244792,0.578125,-5.146601
0.255208,0.578125,-5.178133
0.265625,0.578125,-5.151624
0.276042,0.578125,-5.125116
0.286458,0.578125,-5.098607
0.296875,0.578125,-5.072099
0.307292,0.578125,-5.045590
0.317708,0.578125,-5.019082
0.328125,0.578125,-4.992573
0.338542,0.578125,-4.966064
0.348958,0.578125,-4.939556
0.359375,0.578125,-4.913047
0.369792,0.578125,-4.886539
0.380208,0.578125,-4.860030
0.390625,0.578125,-4.833522
0.401042,0.578125,-4.807013
0.411458,0.578125,-4.780504
0.421875,0.578125,-4.753996
0.432292,0.578125,-4.727487
0.442708,0.578125,-4.700979
0.453125,0.578125,-4.674470
0.463542,0.578125,-4.647962
0.473958,0.578125,-4.621453
0.484375,0.578125,-4.594945
0.494792,0.578125,-4.568436
0.505208,0.578125,-4.553302
0.515625,0.578125,-4.549541
0.526042,0.578125,-4.545781
0.536458,0.578125,-4.542021
0.546875,0.578125,-4.538260
0.557292,0.578125,-4.534500
0.567708,0.578125,-4.530740
0.578125,0.578125,-4.526980
0.588542,0.578125,-4.523219
0.598958,0.578125,-4.519459
0.609375,0.578125,-4.515699
0.619792,0.578125,-4.511938
0.630208,0.578125,-4.508178
0.640625,0.578125,-4.504418
0.651042,0.578125,-4.500657
0.661458,0.578125,-4.496897
0.671875,0.578125,-4.493137
0.682292,0.578125,-4.489377
0.692708,0.578125,-4.485616
0.703125,0.578125,-4.481856
0.713542,0.578125,-4.478096
0.723958,0.578125,-4.474335
0.734375,0.578125,-4.470575
0.744792,0.578125,-4.466815
0.755208,0.578125,-4.463055
0.765625,0.578125,-4.459294
0.776042,0.578125,-4.455534
0.786458,0.578125,-4.451774
0.796875,0.578125,-4.448013
0.807292,0.578125,-4.444253
0.817708,0.578125,-4.440493
0.828125,0.578125,-4.436733
0.838542,0.578125,-4.432972
0.848958,0.578125,-4.429212
0.859375,0.578125,-4.425452
0.869792,0.578125,-4.421691
0.880208,0.578125,-4.417931
0.890625,0.578125,-4.414171
0.901042,0.578125,-4.410411
0.911458,0.578125,-4.406650
0.921875,0.578125,-4.402890
0.932292,0.578125,-4.399130
0.942708,0.578125,-4.395369
0.953125,0.578125,-4.391609
0.963542,0.578125,-4.387849
0.973958,0.578125,-4.384088
0.984375,0.578125,-4.380328
0.994792,0.578125,-4.376568
0.005208,0.588542,-6.177013
0.015625,0.588542,-5.579948
0.026042,0.588542,-4.398784
0.036458,0.588542,-4.612449
0.046875,0.588542,-4.468646
0.057292,0.588542,-4.324843
0.067708,0.588542,-4.282022
0.078125,0.588542,-4.340183
0.088542,0.588542,-4.398344
0.098958,0.588542,-4.456505
0.109375,0.588542,-4.514666
0.119792,0.588542,-4.572827
0.130208,0.588542,-4.606736
0.140625,0.588542,-4.616394
0.151042,0.588542,-4.626052
0.161458,0.588542,-4.635710
0.171875,0.588542,-4.645368
0.182292,0.588542,-4.655026
0.192708,0.588542,-4.664684
0.203125,0.588542,-4.674342
0.213542,0.588542,-4.684000
0.223958,0.588542,-4.693658
0.234375,0.588542,-4.703316
0.244792,0.588542,-4.712974
0.255208,0.588542,-4.721921
0.265625,0.588542,-4.730157
0.276042,0.588542,-4.738393
0.286458,0.588542,-4.746629
0.296875,0.588542,-4.754865
0.307292,0.588542,-4.763101
0.317708,0.588542,-4.771337
0.328125,0.588542,-4.779573
0.338542,0.588542,-4.787809
0.348958,0.588542,-4.796045
0.359375,0.588542,-4.804281
0.369792,0.588542,-4.812517
0.380208,0.588542,-4.820752
0.390625,0.588542,-4.828988
0.401042,0.588542,-4.837224
0.411458,0.588542,-4.845460
0.421875,0.588542,-4.853696
0.432292,0.588542,-4.861932
0.442708,0.588542,-4.870168
0.453125,0.588542,-4.878404
0.463542,0.588542,-4.886640
0.473958,0.588542,-4.894876
0.484375,0.588542,-4.903112
0.494792,0.588542,-4.911348
0.505208,0.588542,-4.909917
0.515625,0.588542,-4.898819
0.526042,0.588542,-4.887720
0.536458,0.588542,-4.876622
0.546875,0.588542,-4.865524
0.557292,0.588542,-4.854426
0.567708,0.588542,-4.843328
0.578125,0.588542,-4.832230
0.588542,0.588542,-4.821132
0.598958,0.588542,-4.810034
0.609375,0.588542,-4.798935
0.619792,0.588542,-4.787837
0.630208,0.588542,-4.776739
0.640625,0.588542,-4.765641
0.651042,0.588542,-4.754543
0.661458,0.588542,-4.743445
0.671875,0.588542,-4.732347
0.682292,0.588542,-4.721248
0.692708,0.588542,-4.710150
0.703125,0.588542,-4.699052
0.713542,0.588542,-4.687954
0.723958,0.588542,-4.676856
0.734375,0.588542,-4.665758
0.744792,0.588542,-4.654660
0.755208,0.588542,-4.643562
0.765625,0.588542,-4.632463
0.776042,0.588542,-4.621365
0.786458,0.588542,-4.610267
0.796875,0.588542,-4.599169
0.807292,0.588542,-4.588071
0.817708,0.588542,-4.576973
0.828125,0.588542,-4.565875
0.838542,0.588542,-4.554776
0.848958,0.588542,-4.543678
0.859375,0.588542,-4.532580
0.869792,0.588542,-4.521482
0.880208,0.588542,-4.510384
0.890625,0.588542,-4.499286
0.901042,0.588542,-4.488188
0.911458,0.588542,-4.477089
0.921875,0.588542,-4.465991
0.932292,0.588542,-4.454893
0.942708,0.588542,-4.443795
0.953125,0.588542,-4.432697
0.963542,0.588542,-4.421599
0.973958,0.588542,-4.410501
0.984375,0.588542,-4.399403
0.994792,0.588542,-4.388304
0.005208,0.598958,-8.066810
0.015625,0.598958,-5.646967
0.026042,0.598958,-4.521064
0.036458,0.598958,-5.035185
0.046875,0.598958,-4.809273
0.057292,0.598958,-4.583361
0.067708,0.598958,-4.439733
0.078125,0.598958,-4.378390
0.088542,0.598958,-4.317048
0.098958,0.598958,-4.255705
0.109375,0.598958,-4.194362
0.119792,0.598958,-4.133019
0.130208,0.598958,-4.147139
0.140625,0.598958,-4.236721
0.151042,0.598958,-4.326303
0.161458,0.598958,-4.415885
0.171875,0.598958,-4.505467
0.182292,0.598958,-4.595049
0.192708,0.598958,-4.684631
0.203125,0.598958,-4.774214
0.213542,0.598958,-4.863796
0.223958,0.598958,-4.953378
0.234375,0.598958,-5.042960
0.244792,0.598958,-5.132542
0.255208,0.598958,-5.171811
0.265625,0.598958,-5.160766
0.276042,0.598958,-5.149721
0.286458,0.598958,-5.138676
0.296875,0.598958,-5.127632
0.307292,0.598958,-5.116587
0.317708,0.598958,-5.105542
0.328125,0.598958,-5.094497
0.338542,0.598958,-5.083453
0.348958,0.598958,-5.072408
0.359375,0.598958,-5.061363
0.369792,0.598958,-5.050318
0.380208,0.598958,-5.039274
0.390625,0.598958,-5.028229
0.401042,0.598958,-5.017184
0.411458,0.598958,-5.006139
0.421875,0.598958,-4.995095
0.432292,0.598958,-4.984050
0.442708,0.598958,-4.973005
0.453125,0.598958,-4.961960
0.463542,0.598958,-4.950916
0.473958,0.598958,-4.939871
0.484375,0.598958,-4.928826
0.494792,0.598958,-4.917781
0.505208,0.598958,-4.907628
0.515625,0.598958,-4.898365
0.526042,0.598958,-4.889102
0.536458,0.598958,-4.879839
0.546875,0.598958,-4.870577
0.557292,0.598958,-4.861314
0.567708,0.598958,-4.852051
0.578125,0.598958,-4.842789
0.588542,0.598958,-4.833526
0.598958,0.598958,-4.824263
0.609375,0.598958,-4.815001
0.619792,0.598958,-4.805738
0.630208,0.598958,-4.796475
0.640625,0.598958,-4.787213
0.651042,0.598958,-4.777950
0.661458,0.598958,-4.768687
0.671875,0.598958,-4.759424
0.682292,0.598958,-4.750162
0.692708,0.598958,-4.740899
0.703125,0.598958,-4.731636
0.713542,0.598958,-4.722374
0.723958,0.598958,-4.713111
0.734375,0.598958,-4.703848
0.744792,0.598958,-4.694586
0.755208,0.598958,-4.683541
0.765625,0.598958,-4.670714
0.776042,0.598958,-4.657887
0.786458,0.598958,-4.645060
0.796875,0.598958,-4.632234
0.807292,0.598958,-4.619407
0.817708,0.598958,-4.606580
0.828125,0.598958,-4.593753
0.838542,0.598958,-4.580926
0.848958,0.598958,-4.568099
0.859375,0.598958,-4.555273
0.869792,0.598958,-4.542446
0.880208,0.598958,-4.529619
0.890625,0.598958,-4.516792
0.901042,0.598958,-4.503965
0.911458,0.598958,-4.491138
0.921875,0.598958,-4.478312
0.932292,0.598958,-4.465485
0.942708,0.598958,-4.452658
0.953125,0.598958,-4.439831
0.963542,0.598958,-4.427004
0.973958,0.598958,-4.414178
0.984375,0.598958,-4.401351
0.994792,0.598958,-4.388524
0.005208,0.609375,-7.095854
0.015625,0.609375,-6.212508
0.026042,0.609375,-5.329162
0.036458,0.609375,-4.829405
0.046875,0.609375,-4.713237
0.057292,0.609375,-4.597069
0.067708,0.609375,-4.541655
0.078125,0.609375,-4.546995
0.088542,0.609375,-4.552336
0.098958,0.609375,-4.557676
0.109375,0.609375,-4.563016
0.119792,0.609375,-4.568357
0.130208,0.609375,-4.595722
0.140625,0.609375,-4.645113
0.151042,0.609375,-4.694503
0.161458,0.609375,-4.743894
0.171875,0.609375,-4.793284
0.182292,0.609375,-4.842675
0.192708,0.609375,-4.892066
0.203125,0.609375,-4.941456
0.213542,0.609375,-4.990847
0.223958,0.609375,-5.040237
0.234375,0.609375,-5.089628
0.244792,0.609375,-5.139018
0.255208,0.609375,-5.158221
0.265625,0.609375,-5.147235
0.276042,0.609375,-5.136250
0.286458,0.609375,-5.125264
0.296875,0.609375,-5.114279
0.307292,0.609375,-5.103293
0.317708,0.609375,-5.092308
0.328125,0.609375,-5.081322
0.338542,0.609375,-5.070336
0.348958,0.609375,-5.059351
0.359375,0.609375,-5.048365
0.369792,0.609375,-5.037380
0.380208,0.609375,-5.026394
0.390625,0.609375,-5.015409
0.401042,0.609375,-5.004423
0.411458,0.609375,-4.993438
0.421875,0.609375,-4.982452
0.432292,0.609375,-4.971466
0.442708,0.609375,-4.960481
0.453125,0.609375,-4.949495
0.463542,0.609375,-4.938510
