x,y,f
0.265625,0.546875,1.563554
0.276042,0.546875,1.615415
0.286458,0.546875,1.667276
0.296875,0.546875,1.719137
0.307292,0.546875,1.770999
0.317708,0.546875,1.843626
0.328125,0.546875,1.937019
0.338542,0.546875,2.030412
0.348958,0.546875,2.123805
0.359375,0.546875,2.217198
0.369792,0.546875,2.310591
0.380208,0.546875,2.370849
0.390625,0.546875,2.397973
0.401042,0.546875,2.425097
0.411458,0.546875,2.452221
0.421875,0.546875,2.479344
0.432292,0.546875,2.506468
0.442708,0.546875,2.525000
0.453125,0.546875,2.534941
0.463542,0.546875,2.544881
0.473958,0.546875,2.554822
0.484375,0.546875,2.564763
0.494792,0.546875,2.574703
0.505208,0.546875,2.613768
0.515625,0.546875,2.681957
0.526042,0.546875,2.750146
0.536458,0.546875,2.818335
0.546875,0.546875,2.886524
0.557292,0.546875,2.954713
0.567708,0.546875,2.976888
0.578125,0.546875,2.953050
0.588542,0.546875,2.929212
0.598958,0.546875,2.932628
0.609375,0.546875,2.963300
0.619792,0.546875,2.993971
0.630208,0.546875,3.010244
0.640625,0.546875,3.012118
0.651042,0.546875,3.013992
0.661458,0.546875,3.015866
0.671875,0.546875,3.017740
0.682292,0.546875,3.019614
0.692708,0.546875,3.028527
0.703125,0.546875,3.044479
0.713542,0.546875,3.060432
0.723958,0.546875,3.076384
0.734375,0.546875,3.092336
0.744792,0.546875,3.108288
0.755208,0.546875,3.120540
0.765625,0.546875,3.129091
0.776042,0.546875,3.137643
0.786458,0.546875,3.135786
0.796875,0.546875,3.123521
0.807292,0.546875,3.111256
0.817708,0.546875,3.102811
0.828125,0.546875,3.098187
0.838542,0.546875,3.093563
0.848958,0.546875,3.084819
0.859375,0.546875,3.071955
0.869792,0.546875,3.059092
0.880208,0.546875,3.081791
0.890625,0.546875,3.140053
0.901042,0.546875,3.198315
0.911458,0.546875,3.256577
0.921875,0.546875,3.314840
0.932292,0.546875,3.373102
0.942708,0.546875,3.416555
0.953125,0.546875,3.445199
0.963542,0.546875,3.473844
0.973958,0.546875,3.502488
0.984375,0.546875,3.531132
0.994792,0.546875,3.559777
0.005208,0.557292,-4.201812
0.015625,0.557292,-3.902271
0.026042,0.557292,-3.299956
0.036458,0.557292,-2.726907
0.046875,0.557292,-2.263514
0.057292,0.557292,-1.778124
0.067708,0.557292,-1.453866
0.078125,0.557292,-1.132604
0.088542,0.557292,-0.883740
0.098958,0.557292,-0.595723
0.109375,0.557292,-0.306430
0.119792,0.557292,-0.161043
0.130208,0.557292,0.061274
0.140625,0.557292,0.244815
0.151042,0.557292,0.428356
0.161458,0.557292,0.611896
0.171875,0.557292,0.795437
0.182292,0.557292,0.978977
0.192708,0.557292,1.104546
0.203125,0.557292,1.172143
0.213542,0.557292,1.239740
0.223958,0.557292,1.307337
0.234375,0.557292,1.374935
0.244792,0.557292,1.442532
0.255208,0.557292,1.517909
0.265625,0.557292,1.601067
0.276042,0.557292,1.684225
0.286458,0.557292,1.767383
0.296875,0.557292,1.850541
0.307292,0.557292,1.933699
0.317708,0.557292,2.008510
0.328125,0.557292,2.074973
0.338542,0.557292,2.141435
0.348958,0.557292,2.207898
0.359375,0.557292,2.274361
0.369792,0.557292,2.340823
0.380208,0.557292,2.381550
0.390625,0.557292,2.396542
0.401042,0.557292,2.411533
0.411458,0.557292,2.426524
0.421875,0.557292,2.441515
0.432292,0.557292,2.456506
0.442708,0.557292,2.472908
0.453125,0.557292,2.490720
0.463542,0.557292,2.508531
0.473958,0.557292,2.526343
0.484375,0.557292,2.544155
0.494792,0.557292,2.561967
0.505208,0.557292,2.611466
0.515625,0.557292,2.692652
0.526042,0.557292,2.773838
0.536458,0.557292,2.855025
0.546875,0.557292,2.936211
0.557292,0.557292,3.017397
0.567708,0.557292,3.041026
0.578125,0.557292,3.007097
0.588542,0.557292,2.973169
0.598958,0.557292,2.970840
0.609375,0.557292,3.000112
0.619792,0.557292,3.029384
0.630208,0.557292,3.044609
0.640625,0.557292,3.045788
0.651042,0.557292,3.046967
0.661458,0.557292,3.048146
0.671875,0.557292,3.049324
0.682292,0.557292,3.050503
0.692708,0.557292,3.060285
0.703125,0.557292,3.078670
0.713542,0.557292,3.097056
0.723958,0.557292,3.115441
0.734375,0.557292,3.133826
0.744792,0.557292,3.152212
0.755208,0.557292,3.169322
0.765625,0.557292,3.185157
0.776042,0.557292,3.200993
0.786458,0.557292,3.204107
0.796875,0.557292,3.194500
0.807292,0.557292,3.184893
0.817708,0.557292,3.179955
0.828125,0.557292,3.179687
0.838542,0.557292,3.179419
0.848958,0.557292,3.174115
0.859375,0.557292,3.163777
0.869792,0.557292,3.153438
0.880208,0.557292,3.177576
0.890625,0.557292,3.236191
0.901042,0.557292,3.294805
0.911458,0.557292,3.353420
0.921875,0.557292,3.412034
0.932292,0.557292,3.470649
0.942708,0.557292,3.511163
0.953125,0.557292,3.533578
0.963542,0.557292,3.555993
0.973958,0.557292,3.578408
0.984375,0.557292,3.600823
0.994792,0.557292,3.623238
0.005208,0.567708,-3.606831
0.015625,0.567708,-3.546674
0.026042,0.567708,-3.046260
0.036458,0.567708,-2.541411
0.046875,0.567708,-2.125947
0.057292,0.567708,-1.671519
0.067708,0.567708,-1.353732
0.078125,0.567708,-1.025913
0.088542,0.567708,-0.817454
0.098958,0.567708,-0.557636
0.109375,0.567708,-0.278707
0.119792,0.567708,-0.125309
0.130208,0.567708,0.097228
0.140625,0.567708,0.269403
0.151042,0.567708,0.441578
0.161458,0.567708,0.613752
0.171875,0.567708,0.785927
0.182292,0.567708,0.958102
0.192708,0.567708,1.082382
0.203125,0.567708,1.158769
0.213542,0.567708,1.235155
0.223958,0.567708,1.311541
0.234375,0.567708,1.387928
0.244792,0.567708,1.464314
0.255208,0.567708,1.548823
0.265625,0.567708,1.641454
0.276042,0.567708,1.734084
0.286458,0.567708,1.826715
0.296875,0.567708,1.919346
0.307292,0.567708,2.011977
0.317708,0.567708,2.086003
0.328125,0.567708,2.141425
0.338542,0.567708,2.196847
0.348958,0.567708,2.252268
0.359375,0.567708,2.307690
0.369792,0.567708,2.363111
0.380208,0.567708,2.397726
0.390625,0.567708,2.411535
0.401042,0.567708,2.425343
0.411458,0.567708,2.439151
0.421875,0.567708,2.452959
0.432292,0.567708,2.466767
0.442708,0.567708,2.482595
0.453125,0.567708,2.500442
0.463542,0.567708,2.518289
0.473958,0.567708,2.536136
0.484375,0.567708,2.553983
0.494792,0.567708,2.571829
0.505208,0.567708,2.621183
0.515625,0.567708,2.702043
0.526042,0.567708,2.782904
0.536458,0.567708,2.863764
0.546875,0.567708,2.944625
0.557292,0.567708,3.025485
0.567708,0.567708,3.054115
0.578125,0.567708,3.030516
0.588542,0.567708,3.006916
0.598958,0.567708,3.009052
0.609375,0.567708,3.036925
0.619792,0.567708,3.064797
0.630208,0.567708,3.081145
0.640625,0.567708,3.085968
0.651042,0.567708,3.090792
0.661458,0.567708,3.095615
0.671875,0.567708,3.100439
0.682292,0.567708,3.105262
0.692708,0.567708,3.116432
0.703125,0.567708,3.133949
0.713542,0.567708,3.151466
0.723958,0.567708,3.168983
0.734375,0.567708,3.186500
0.744792,0.567708,3.204017
0.755208,0.567708,3.223297
0.765625,0.567708,3.244339
0.776042,0.567708,3.265381
0.786458,0.567708,3.272428
0.796875,0.567708,3.265479
0.807292,0.567708,3.258530
0.817708,0.567708,3.257100
0.828125,0.567708,3.261187
0.838542,0.567708,3.265275
0.848958,0.567708,3.264327
0.859375,0.567708,3.258345
0.869792,0.567708,3.252362
0.880208,0.567708,3.275758
0.890625,0.567708,3.328531
0.901042,0.567708,3.381304
0.911458,0.567708,3.434078
0.921875,0.567708,3.486851
0.932292,0.567708,3.539624
0.942708,0.567708,3.576742
0.953125,0.567708,3.598206
0.963542,0.567708,3.619670
0.973958,0.567708,3.641134
0.984375,0.567708,3.662597
0.994792,0.567708,3.684061
0.005208,0.578125,-3.011849
0.015625,0.578125,-3.191078
0.026042,0.578125,-2.792564
0.036458,0.578125,-2.355915
0.046875,0.578125,-1.988379
0.057292,0.578125,-1.564913
0.067708,0.578125,-1.264534
0.078125,0.578125,-0.952028
0.088542,0.578125,-0.739761
0.098958,0.578125,-0.502117
0.109375,0.578125,-0.250983
0.119792,0.578125,-0.095293
0.130208,0.578125,0.114097
0.140625,0.578125,0.271043
0.151042,0.578125,0.427990
0.161458,0.578125,0.584937
0.171875,0.578125,0.741884
0.182292,0.578125,0.898831
0.192708,0.578125,1.026220
0.203125,0.578125,1.124051
0.213542,0.578125,1.221883
0.223958,0.578125,1.319714
0.234375,0.578125,1.417546
0.244792,0.578125,1.515377
0.255208,0.578125,1.604433
0.265625,0.578125,1.684713
0.276042,0.578125,1.764992
0.286458,0.578125,1.845272
0.296875,0.578125,1.925552
0.307292,0.578125,2.005831
0.317708,0.578125,2.076106
0.328125,0.578125,2.136376
0.338542,0.578125,2.196646
0.348958,0.578125,2.256915
0.359375,0.578125,2.317185
0.369792,0.578125,2.377455
0.380208,0.578125,2.419377
0.390625,0.578125,2.442952
0.401042,0.578125,2.466527
0.411458,0.578125,2.490101
0.421875,0.578125,2.513676
0.432292,0.578125,2.537251
0.442708,0.578125,2.554061
0.453125,0.578125,2.564107
0.463542,0.578125,2.574154
0.473958,0.578125,2.584200
0.484375,0.578125,2.594246
0.494792,0.578125,2.604292
0.505208,0.578125,2.642920
0.515625,0.578125,2.710131
0.526042,0.578125,2.777342
0.536458,0.578125,2.844553
0.546875,0.578125,2.911764
0.557292,0.578125,2.978975
0.567708,0.578125,3.016155
0.578125,0.578125,3.023304
0.588542,0.578125,3.030453
0.598958,0.578125,3.047264
0.609375,0.578125,3.073737
0.619792,0.578125,3.100210
0.630208,0.578125,3.119851
0.640625,0.578125,3.132659
0.651042,0.578125,3.145467
0.661458,0.578125,3.158275
0.671875,0.578125,3.171083
0.682292,0.578125,3.183891
0.692708,0.578125,3.196969
0.703125,0.578125,3.210316
0.713542,0.578125,3.223663
0.723958,0.578125,3.237010
0.734375,0.578125,3.250358
0.744792,0.578125,3.263705
0.755208,0.578125,3.282464
0.765625,0.578125,3.306636
0.776042,0.578125,3.330808
0.786458,0.578125,3.340749
0.796875,0.578125,3.336458
0.807292,0.578125,3.332167
0.817708,0.578125,3.334244
0.828125,0.578125,3.342687
0.838542,0.578125,3.351131
0.848958,0.578125,3.355455
0.859375,0.578125,3.355659
0.869792,0.578125,3.355864
0.880208,0.578125,3.376335
0.890625,0.578125,3.417074
0.901042,0.578125,3.457812
0.911458,0.578125,3.498550
0.921875,0.578125,3.539289
0.932292,0.578125,3.580027
0.942708,0.578125,3.613292
0.953125,0.578125,3.639082
0.963542,0.578125,3.664873
0.973958,0.578125,3.690664
0.984375,0.578125,3.716454
0.994792,0.578125,3.742245
0.005208,0.588542,-2.416868
0.015625,0.588542,-2.835481
0.026042,0.588542,-2.538868
0.036458,0.588542,-2.170418
0.046875,0.588542,-1.850812
0.057292,0.588542,-1.458308
0.067708,0.588542,-1.175336
0.078125,0.588542,-0.878144
0.088542,0.588542,-0.662068
0.098958,0.588542,-0.446598
0.109375,0.588542,-0.223260
0.119792,0.588542,-0.065277
0.130208,0.588542,0.130965
0.140625,0.588542,0.272684
0.151042,0.588542,0.414403
0.161458,0.588542,0.556122
0.171875,0.588542,0.697841
0.182292,0.588542,0.839560
0.192708,0.588542,0.970057
0.203125,0.588542,1.089334
0.213542,0.588542,1.208611
0.223958,0.588542,1.327887
0.234375,0.588542,1.447164
0.244792,0.588542,1.566441
0.255208,0.588542,1.660043
0.265625,0.588542,1.727972
0.276042,0.588542,1.795900
0.286458,0.588542,1.863829
0.296875,0.588542,1.931757
0.307292,0.588542,1.999686
0.317708,0.588542,2.066209
0.328125,0.588542,2.131327
0.338542,0.588542,2.196445
0.348958,0.588542,2.261562
0.359375,0.588542,2.326680
0.369792,0.588542,2.391798
0.380208,0.588542,2.441028
0.390625,0.588542,2.474369
0.401042,0.588542,2.507710
0.411458,0.588542,2.541052
0.421875,0.588542,2.574393
0.432292,0.588542,2.607734
0.442708,0.588542,2.625528
0.453125,0.588542,2.627773
0.463542,0.588542,2.630018
0.473958,0.588542,2.632263
0.484375,0.588542,2.634509
0.494792,0.588542,2.636754
0.505208,0.588542,2.664657
0.515625,0.588542,2.718219
0.526042,0.588542,2.771781
0.536458,0.588542,2.825342
0.546875,0.588542,2.878904
0.557292,0.588542,2.932466
0.567708,0.588542,2.978195
0.578125,0.588542,3.016093
0.588542,0.588542,3.053991
0.598958,0.588542,3.085476
0.609375,0.588542,3.110550
0.619792,0.588542,3.135623
0.630208,0.588542,3.158556
0.640625,0.588542,3.179349
0.651042,0.588542,3.200142
0.661458,0.588542,3.220934
0.671875,0.588542,3.241727
0.682292,0.588542,3.262520
0.692708,0.588542,3.277505
0.703125,0.588542,3.286682
0.713542,0.588542,3.295860
0.723958,0.588542,3.305037
0.734375,0.588542,3.314215
0.744792,0.588542,3.323392
0.755208,0.588542,3.341632
0.765625,0.588542,3.368934
0.776042,0.588542,3.396235
0.786458,0.588542,3.409070
0.796875,0.588542,3.407437
0.807292,0.588542,3.405804
0.817708,0.588542,3.411388
0.828125,0.588542,3.424187
0.838542,0.588542,3.436987
0.848958,0.588542,3.446582
0.859375,0.588542,3.452974
0.869792,0.588542,3.459365
0.880208,0.588542,3.476912
0.890625,0.588542,3.505616
0.901042,0.588542,3.534320
0.911458,0.588542,3.563023
0.921875,0.588542,3.591727
0.932292,0.588542,3.620431
0.942708,0.588542,3.649841
0.953125,0.588542,3.679959
0.963542,0.588542,3.710076
0.973958,0.588542,3.740193
0.984375,0.588542,3.770311
0.994792,0.588542,3.800428
0.005208,0.598958,-1.821887
0.015625,0.598958,-2.479884
0.026042,0.598958,-2.285172
0.036458,0.598958,-1.984922
0.046875,0.598958,-1.713245
0.057292,0.598958,-1.351702
0.067708,0.598958,-1.086137
0.078125,0.598958,-0.804259
0.088542,0.598958,-0.588407
0.098958,0.598958,-0.395110
0.109375,0.598958,-0.195537
0.119792,0.598958,-0.035261
0.130208,0.598958,0.147833
0.140625,0.598958,0.274324
0.151042,0.598958,0.400815
0.161458,0.598958,0.527307
0.171875,0.598958,0.653798
0.182292,0.598958,0.780289
0.192708,0.598958,0.913895
0.203125,0.598958,1.054617
0.213542,0.598958,1.195339
0.223958,0.598958,1.336060
0.234375,0.598958,1.476782
0.244792,0.598958,1.617504
0.255208,0.598958,1.715654
0.265625,0.598958,1.771231
0.276042,0.598958,1.826808
0.286458,0.598958,1.882386
0.296875,0.598958,1.937963
0.307292,0.598958,1.993540
0.317708,0.598958,2.056312
0.328125,0.598958,2.126278
0.338542,0.598958,2.196244
0.348958,0.598958,2.266209
0.359375,0.598958,2.336175
0.369792,0.598958,2.406141
0.380208,0.598958,2.462678
0.390625,0.598958,2.505786
0.401042,0.598958,2.548894
0.411458,0.598958,2.592002
0.421875,0.598958,2.635110
0.432292,0.598958,2.678218
0.442708,0.598958,2.704709
0.453125,0.598958,2.714584
0.463542,0.598958,2.724459
0.473958,0.598958,2.734334
0.484375,0.598958,2.744208
0.494792,0.598958,2.754083
0.505208,0.598958,2.771261
0.515625,0.598958,2.795743
0.526042,0.598958,2.820225
0.536458,0.598958,2.844707
0.546875,0.598958,2.869189
0.557292,0.598958,2.893671
0.567708,0.598958,2.940235
0.578125,0.598958,3.008882
0.588542,0.598958,3.077528
0.598958,0.598958,3.123688
0.609375,0.598958,3.147362
0.619792,0.598958,3.171036
0.630208,0.598958,3.197262
0.640625,0.598958,3.226039
0.651042,0.598958,3.254817
0.661458,0.598958,3.283594
0.671875,0.598958,3.312371
0.682292,0.598958,3.341149
0.692708,0.598958,3.358041
0.703125,0.598958,3.363049
0.713542,0.598958,3.368057
0.723958,0.598958,3.373065
0.734375,0.598958,3.378072
0.744792,0.598958,3.383080
0.755208,0.598958,3.400800
0.765625,0.598958,3.431231
0.776042,0.598958,3.461662
0.786458,0.598958,3.477391
0.796875,0.598958,3.478416
0.807292,0.598958,3.479441
0.817708,0.598958,3.488532
0.828125,0.598958,3.505687
0.838542,0.598958,3.522843
0.848958,0.598958,3.537710
0.859375,0.598958,3.550288
0.869792,0.598958,3.562866
0.880208,0.598958,3.577490
0.890625,0.598958,3.594159
0.901042,0.598958,3.610827
0.911458,0.598958,3.627496
0.921875,0.598958,3.644165
0.932292,0.598958,3.660834
0.942708,0.598958,3.686391
0.953125,0.598958,3.720835
0.963542,0.598958,3.755279
0.973958,0.598958,3.789723
0.984375,0.598958,3.824168
0.994792,0.598958,3.858612
0.005208,0.609375,-1.226906
0.015625,0.609375,-2.124288
0.026042,0.609375,-2.031476
0.036458,0.609375,-1.799426
0.046875,0.609375,-1.575677
0.057292,0.609375,-1.245097
0.067708,0.609375,-0.996939
0.078125,0.609375,-0.730375
0.088542,0.609375,-0.518777
0.098958,0.609375,-0.347654
0.109375,0.609375,-0.167813
0.119792,0.609375,-0.005245
0.130208,0.609375,0.164702
0.140625,0.609375,0.275965
0.151042,0.609375,0.387228
0.161458,0.609375,0.498491
0.171875,0.609375,0.609754
0.182292,0.609375,0.721018
0.192708,0.609375,0.857733
0.203125,0.609375,1.019900
0.213542,0.609375,1.182067
0.223958,0.609375,1.344234
0.234375,0.609375,1.506400
0.244792,0.609375,1.668567
0.255208,0.609375,1.771264
0.265625,0.609375,1.814490
0.276042,0.609375,1.857716
0.286458,0.609375,1.900942
0.296875,0.609375,1.944168
0.307292,0.609375,1.987395
0.317708,0.609375,2.046415
0.328125,0.609375,2.121229
0.338542,0.609375,2.196043
0.348958,0.609375,2.270857
0.359375,0.609375,2.345671
0.369792,0.609375,2.420484
0.380208,0.609375,2.484329
0.390625,0.609375,2.537203
0.401042,0.609375,2.590078
0.411458,0.609375,2.642952
0.421875,0.609375,2.695827
0.432292,0.609375,2.748701
0.442708,0.609375,2.791606
0.453125,0.609375,2.824541
0.463542,0.609375,2.857475
0.473958,0.609375,2.890410
0.484375,0.609375,2.923344
0.494792,0.609375,2.956279
0.505208,0.609375,2.962732
0.515625,0.609375,2.942704
0.526042,0.609375,2.922676
0.536458,0.609375,2.902648
0.546875,0.609375,2.882620
0.557292,0.609375,2.862592
0.567708,0.609375,2.902275
0.578125,0.609375,3.001670
0.588542,0.609375,3.101065
0.598958,0.609375,3.161900
0.609375,0.609375,3.184175
0.619792,0.609375,3.206450
0.630208,0.609375,3.235968
0.640625,0.609375,3.272730
0.651042,0.609375,3.309492
0.661458,0.609375,3.346254
0.671875,0.609375,3.383016
0.682292,0.609375,3.419777
0.692708,0.609375,3.438577
0.703125,0.609375,3.439415
0.713542,0.609375,3.440254
0.723958,0.609375,3.441092
0.734375,0.609375,3.441930
0.744792,0.609375,3.442768
0.755208,0.609375,3.459967
0.765625,0.609375,3.493528
0.776042,0.609375,3.527089
0.786458,0.609375,3.545711
0.796875,0.609375,3.549395
0.807292,0.609375,3.553078
0.817708,0.609375,3.565676
0.828125,0.609375,3.587187
0.838542,0.609375,3.608699
0.848958,0.609375,3.628837
0.859375,0.609375,3.647602
0.869792,0.609375,3.666367
0.880208,0.609375,3.678067
0.890625,0.609375,3.682701
0.901042,0.609375,3.687335
0.911458,0.609375,3.691969
0.921875,0.609375,3.696603
0.932292,0.609375,3.701238
0.942708,0.609375,3.722940
0.953125,0.609375,3.761711
0.963542,0.609375,3.800482
0.973958,0.609375,3.839253
0.984375,0.609375,3.878024
0.994792,0.609375,3.916795
0.005208,0.619792,-0.631925
0.015625,0.619792,-1.768691
0.026042,0.619792,-1.777780
0.036458,0.619792,-1.613930
0.046875,0.619792,-1.438110
0.057292,0.619792,-1.138491
0.067708,0.619792,-0.907741
0.078125,0.619792,-0.656490
0.088542,0.619792,-0.449147
0.098958,0.619792,-0.300198
0.109375,0.619792,-0.140090
0.119792,0.619792,0.024771
0.130208,0.619792,0.181570
0.140625,0.619792,0.277605
0.151042,0.619792,0.373641
0.161458,0.619792,0.469676
0.171875,0.619792,0.565711
0.182292,0.619792,0.661747
0.192708,0.619792,0.801570
0.203125,0.619792,0.985182
0.213542,0.619792,1.168794
0.223958,0.619792,1.352407
0.234375,0.619792,1.536019
0.244792,0.619792,1.719631
0.255208,0.619792,1.826874
0.265625,0.619792,1.857749
0.276042,0.619792,1.888624
0.286458,0.619792,1.919499
0.296875,0.619792,1.950374
0.307292,0.619792,1.981249
0.317708,0.619792,2.036517
0.328125,0.619792,2.116179
0.338542,0.619792,2.195842
0.348958,0.619792,2.275504
0.359375,0.619792,2.355166
0.369792,0.619792,2.434828
0.380208,0.619792,2.505979
0.390625,0.619792,2.568620
0.401042,0.619792,2.631262
0.411458,0.619792,2.693903
0.421875,0.619792,2.756544
0.432292,0.619792,2.819185
0.442708,0.619792,2.878503
0.453125,0.619792,2.934497
0.463542,0.619792,2.990492
0.473958,0.619792,3.046486
0.484375,0.619792,3.102481
0.494792,0.619792,3.158475
0.505208,0.619792,3.154203
0.515625,0.619792,3.089665
0.526042,0.619792,3.025127
0.536458,0.619792,2.960589
0.546875,0.619792,2.896051
0.557292,0.619792,2.831513
0.567708,0.619792,2.864315
0.578125,0.619792,2.994459
0.588542,0.619792,3.124603
0.598958,0.619792,3.200112
0.609375,0.619792,3.220987
0.619792,0.619792,3.241863
0.630208,0.619792,3.274674
0.640625,0.619792,3.319420
0.651042,0.619792,3.364167
0.661458,0.619792,3.408913
0.671875,0.619792,3.453660
0.682292,0.619792,3.498406
0.692708,0.619792,3.519114
0.703125,0.619792,3.515782
0.713542,0.619792,3.512450
0.723958,0.619792,3.509119
0.734375,0.619792,3.505787
0.744792,0.619792,3.502455
0.755208,0.619792,3.519135
0.765625,0.619792,3.555826
0.776042,0.619792,3.592516
0.786458,0.619792,3.614032
0.796875,0.619792,3.620374
0.807292,0.619792,3.626715
0.817708,0.619792,3.642820
0.828125,0.619792,3.668687
0.838542,0.619792,3.694555
0.848958,0.619792,3.719965
0.859375,0.619792,3.744917
0.869792,0.619792,3.769869
0.880208,0.619792,3.778644
0.890625,0.619792,3.771244
0.901042,0.619792,3.763843
0.911458,0.619792,3.756442
0.921875,0.619792,3.749042
0.932292,0.619792,3.741641
0.942708,0.619792,3.759490
0.953125,0.619792,3.802587
0.963542,0.619792,3.845685
0.973958,0.619792,3.888783
0.984375,0.619792,3.931881
0.994792,0.619792,3.974979
0.005208,0.630208,-0.036944
0.015625,0.630208,-1.413094
0.026042,0.630208,-1.524084
0.036458,0.630208,-1.428434
0.046875,0.630208,-1.300543
0.057292,0.630208,-1.031886
0.067708,0.630208,-0.821098
0.078125,0.630208,-0.590272
0.088542,0.630208,-0.391681
0.098958,0.630208,-0.255423
0.109375,0.630208,-0.112367
0.119792,0.630208,0.055121
0.130208,0.630208,0.204163
0.140625,0.630208,0.294417
0.151042,0.630208,0.384672
0.161458,0.630208,0.474926
0.171875,0.630208,0.565181
0.182292,0.630208,0.655435
0.192708,0.630208,0.796439
0.203125,0.630208,0.988194
0.213542,0.630208,1.179949
0.223958,0.630208,1.371703
0.234375,0.630208,1.563458
0.244792,0.630208,1.755212
0.255208,0.630208,1.862196
0.265625,0.630208,1.884408
0.276042,0.630208,1.906621
0.286458,0.630208,1.928834
0.296875,0.630208,1.951046
0.307292,0.630208,1.973259
0.317708,0.630208,2.026620
0.328125,0.630208,2.111130
0.338542,0.630208,2.195641
0.348958,0.630208,2.280151
0.359375,0.630208,2.364661
0.369792,0.630208,2.449171
0.380208,0.630208,2.527008
0.390625,0.630208,2.598171
0.401042,0.630208,2.669334
0.411458,0.630208,2.740498
0.421875,0.630208,2.811661
0.432292,0.630208,2.882825
0.442708,0.630208,2.945515
0.453125,0.630208,2.999733
0.463542,0.630208,3.053950
0.473958,0.630208,3.108168
0.484375,0.630208,3.162386
0.494792,0.630208,3.216603
0.505208,0.630208,3.208862
0.515625,0.630208,3.139161
0.526042,0.630208,3.069461
0.536458,0.630208,2.999760
0.546875,0.630208,2.930060
0.557292,0.630208,2.860360
0.567708,0.630208,2.890118
0.578125,0.630208,3.019336
0.588542,0.630208,3.148553
0.598958,0.630208,3.224888
0.609375,0.630208,3.248341
0.619792,0.630208,3.271793
0.630208,0.630208,3.305767
0.640625,0.630208,3.350262
0.651042,0.630208,3.394758
0.661458,0.630208,3.439253
0.671875,0.630208,3.483748
0.682292,0.630208,3.528243
0.692708,0.630208,3.550935
0.703125,0.630208,3.551823
0.713542,0.630208,3.552711
0.723958,0.630208,3.553599
0.734375,0.630208,3.554486
0.744792,0.630208,3.555374
0.755208,0.630208,3.574250
0.765625,0.630208,3.611114
0.776042,0.630208,3.647978
0.786458,0.630208,3.670633
0.796875,0.630208,3.679079
0.807292,0.630208,3.688886
0.817708,0.630208,3.707843
0.828125,0.630208,3.735951
0.838542,0.630208,3.763654
0.848958,0.630208,3.789651
0.859375,0.630208,3.813942
0.869792,0.630208,3.838234
0.880208,0.630208,3.846662
0.890625,0.630208,3.839227
0.901042,0.630208,3.831792
0.911458,0.630208,3.824357
0.921875,0.630208,3.816922
0.932292,0.630208,3.809487
0.942708,0.630208,3.826695
0.953125,0.630208,3.868546
0.963542,0.630208,3.910397
0.973958,0.630208,3.952248
0.984375,0.630208,3.994099
0.994792,0.630208,4.035950
0.005208,0.640625,0.558037
0.015625,0.640625,-1.057498
0.026042,0.640625,-1.270388
0.036458,0.640625,-1.242938
0.046875,0.640625,-1.162975
0.057292,0.640625,-0.925280
0.067708,0.640625,-0.737010
0.078125,0.640625,-0.531719
0.088542,0.640625,-0.346378
0.098958,0.640625,-0.213327
0.109375,0.640625,-0.084643
0.119792,0.640625,0.085805
0.130208,0.640625,0.232481
0.140625,0.640625,0.326401
0.151042,0.640625,0.420322
0.161458,0.640625,0.514242
0.171875,0.640625,0.608162
0.182292,0.640625,0.702083
0.192708,0.640625,0.842340
0.203125,0.640625,1.028934
0.213542,0.640625,1.215529
0.223958,0.640625,1.402123
0.234375,0.640625,1.588718
0.244792,0.640625,1.775312
0.255208,0.640625,1.877229
0.265625,0.640625,1.894468
0.276042,0.640625,1.911707
0.286458,0.640625,1.928946
0.296875,0.640625,1.946185
0.307292,0.640625,1.963424
0.317708,0.640625,2.016723
0.328125,0.640625,2.106081
0.338542,0.640625,2.195440
0.348958,0.640625,2.284798
0.359375,0.640625,2.374156
0.369792,0.640625,2.463514
0.380208,0.640625,2.547414
0.390625,0.640625,2.625855
0.401042,0.640625,2.704297
0.411458,0.640625,2.782738
0.421875,0.640625,2.861179
0.432292,0.640625,2.939620
0.442708,0.640625,2.992643
0.453125,0.640625,3.020247
0.463542,0.640625,3.047851
0.473958,0.640625,3.075456
0.484375,0.640625,3.103060
0.494792,0.640625,3.130664
0.505208,0.640625,3.126708
0.515625,0.640625,3.091193
0.526042,0.640625,3.055678
0.536458,0.640625,3.020163
0.546875,0.640625,2.984648
0.557292,0.640625,2.949133
0.567708,0.640625,2.979684
0.578125,0.640625,3.076301
0.588542,0.640625,3.172918
0.598958,0.640625,3.236229
0.609375,0.640625,3.266236
0.619792,0.640625,3.296242
0.630208,0.640625,3.329249
0.640625,0.640625,3.365257
0.651042,0.640625,3.401265
0.661458,0.640625,3.437273
0.671875,0.640625,3.473281
0.682292,0.640625,3.509289
0.692708,0.640625,3.534041
0.703125,0.640625,3.547538
0.713542,0.640625,3.561034
0.723958,0.640625,3.574531
0.734375,0.640625,3.588028
0.744792,0.640625,3.601525
0.755208,0.640625,3.625313
0.765625,0.640625,3.659393
0.776042,0.640625,3.693474
0.786458,0.640625,3.715513
0.796875,0.640625,3.725511
0.807292,0.640625,3.739590
0.817708,0.640625,3.760746
0.828125,0.640625,3.788978
0.838542,0.640625,3.815997
0.848958,0.640625,3.837897
0.859375,0.640625,3.854680
0.869792,0.640625,3.871462
0.880208,0.640625,3.882119
0.890625,0.640625,3.886650
0.901042,0.640625,3.891181
