wala,wac,n0,k_term
13.0,6.164,31,0
13.0,6.131,40,1
14.0,7.166,32,0
13.0,6.606,35,0
14.0,6.654,48,0
13.0,6.673,29,0
13.0,6.634,40,0
14.0,6.635,51,3
13.0,6.63,49,0
13.0,6.636,27,1
13.0,6.647,54,4
13.0,6.649,41,0
13.0,6.653,32,0
13.0,6.667,30,1
13.0,6.657,29,1
13.0,6.154,51,1
13.0,6.104,48,0
13.0,6.142,34,1
13.0,6.172,43,0
13.0,6.133,44,0
13.0,6.177,40,0
13.0,6.175,39,0
14.0,6.165,35,0
14.0,6.544,33,0
14.0,6.635,40,1
14.0,6.153,71,0
14.0,6.159,30,0
14.0,7.131,30,0
14.0,6.653,25,0
14.0,6.187,93,0
14.0,6.66,41,0
14.0,6.697,32,0
14.0,5.991,98,0
14.0,6.281,87,0
14.0,6.928,28,0
14.0,6.431,40,1
13.0,6.474,32,1
13.0,5.955,25,0
13.0,6.016,105,0
13.0,6.325,57,0
13.0,6.883,28,1
12.0,6.45,34,1
12.0,6.857,36,0
12.0,6.023,59,0
12.0,6.447,148,0
11.0,6.88,31,0
11.0,6.027,62,1
11.0,6.435,184,0
11.0,6.892,36,0
10.0,6.354,106,0
14.0,5.903,29,0
14.0,6.404,26,0
14.0,6.11,27,1
14.0,6.061,67,0
14.0,6.529,74,2
14.0,6.519,38,1
14.0,6.056,128,0
15.0,5.83,34,0
14.0,5.83,25,0
13.0,6.58,29,0
14.0,6.099,32,0
14.0,6.079,70,0
14.0,6.544,50,0
14.0,5.603,63,0
14.0,6.054,65,0
14.0,6.023,37,1
14.0,6.542,51,0
13.0,6.181,46,0
13.0,6.16,25,0
13.0,6.606,28,0
13.0,6.567,29,0
14.0,6.603,27,0
14.0,6.942,27,0
13.0,6.627,59,0
14.0,6.906,53,0
14.0,6.275,32,0
14.0,6.0,29,0
13.0,5.43,31,0
13.0,6.586,57,1
13.0,6.91,27,0
14.0,5.975,32,0
14.0,6.367,35,0
13.0,5.929,28,1
13.0,6.375,37,1
12.0,6.459,26,0
11.0,6.451,52,0
13.0,6.499,33,0
12.0,6.037,26,1
14.0,6.465,42,0
14.0,6.47,40,0
14.0,6.533,39,0
14.0,6.396,79,0
14.0,6.636,31,1
12.0,6.538,35,1
12.0,6.051,28,0
11.0,6.536,30,0
12.0,5.927,28,0
14.0,6.072,60,0
13.0,6.079,60,0
14.0,6.065,196,1
13.0,6.535,72,0
13.0,6.543,71,1
13.0,6.524,130,0
13.0,6.523,53,1
13.0,6.046,58,0
13.0,6.044,71,2
13.0,6.101,36,0
13.0,6.557,58,1
13.0,6.552,74,0
13.0,6.522,28,0
13.0,6.052,46,0
13.0,6.041,28,0
13.0,6.054,33,0
13.0,6.572,57,2
13.0,6.578,27,0
13.0,6.078,74,2
14.0,6.595,30,0
14.0,6.816,28,1
13.0,6.012,26,0
13.0,6.056,30,0
13.0,6.464,27,0
13.0,6.452,29,0
13.0,6.422,39,0
13.0,6.441,51,2
13.0,6.419,42,0
13.0,6.46,36,0
13.0,6.616,27,0
13.0,6.488,27,0
12.0,6.133,39,0
12.0,6.539,27,0
12.0,6.568,31,0
12.0,6.529,40,1
12.0,6.573,34,0
12.0,6.55,30,0
12.0,6.548,38,0
12.0,6.617,54,3
12.0,6.488,29,2
12.0,6.463,27,0
12.0,6.396,25,1
12.0,6.403,79,1
12.0,6.406,46,0
12.0,6.424,43,0
12.0,6.399,49,1
12.0,6.426,41,0
12.0,6.416,50,1
12.0,6.431,32,0
10.0,6.463,37,0
10.0,6.402,41,0
10.0,6.417,38,0
10.0,6.453,51,0
10.0,6.451,69,3
10.0,6.395,45,2
10.0,6.368,34,0
10.0,6.398,28,1
10.0,6.428,71,1
10.0,6.496,27,0
10.0,6.896,67,0
12.0,6.983,39,0
13.0,6.479,44,0
13.0,6.451,35,1
13.0,6.428,28,0
12.0,6.418,36,1
12.0,6.457,30,0
12.0,6.458,27,1
12.0,6.466,45,1
12.0,6.486,25,0
12.0,6.43,35,1
12.0,6.451,43,1
12.0,6.439,58,0
12.0,6.451,46,0
12.0,6.427,31,0
12.0,6.506,35,0
11.0,6.028,25,0
11.0,6.509,66,1
13.0,5.956,35,0
13.0,5.973,40,0
13.0,5.972,30,0
12.0,5.995,26,0
13.0,6.031,25,0
13.0,6.081,25,0
13.0,6.57,25,0
13.0,6.575,33,0
13.0,5.979,26,0
13.0,6.076,31,0
13.0,6.1,25,0
13.0,6.042,33,0
13.0,6.522,133,1
13.0,6.05,36,0
13.0,6.069,40,1
13.0,6.549,38,0
13.0,6.512,36,0
13.0,6.52,62,0
13.0,6.011,30,2
13.0,6.043,37,0
13.0,6.057,129,0
13.0,6.575,33,0
13.0,6.533,32,2
13.0,6.528,36,1
13.0,6.057,34,0
13.0,6.553,36,0
13.0,6.06,69,0
13.0,6.508,169,2
13.0,6.038,31,0
13.0,6.045,32,1
13.0,6.525,38,0
13.0,6.531,35,1
14.0,4.988,126,0
12.0,6.976,32,4
14.0,4.98,117,0
13.0,4.922,50,0
12.0,6.9,86,3
12.0,7.262,51,0
14.0,6.408,27,0
14.0,6.471,32,0
14.0,6.447,34,2
14.0,6.459,42,4
14.0,6.444,45,0
14.0,6.425,42,2
13.0,6.382,49,0
14.0,6.892,26,1
13.0,6.879,27,2
13.0,6.882,30,2
13.0,6.838,31,0
13.0,5.983,45,1
13.0,6.517,41,1
14.0,6.452,54,2
14.0,6.371,39,1
13.0,6.006,29,0
13.0,6.452,47,0
13.0,6.497,51,2
13.0,6.453,28,0
14.0,6.423,56,1
13.0,6.414,32,0
13.0,6.903,36,0
13.0,6.978,42,3
13.0,6.893,61,0
13.0,5.998,70,3
13.0,5.484,25,0
12.0,6.37,36,1
13.0,7.458,30,0
13.0,6.475,33,0
14.0,7.432,37,0
12.0,7.025,36,0
13.0,7.41,27,0
8.0,7.004,30,0
12.0,6.464,26,1
13.0,6.063,81,0
13.0,6.877,32,0
13.0,6.885,220,0
13.0,6.537,27,0
13.0,6.496,98,1
13.0,6.425,84,0
13.0,6.883,84,0
13.0,6.516,40,0
13.0,6.493,35,0
13.0,6.901,68,0
13.0,6.925,55,0
13.0,6.92,40,0
13.0,6.95,33,0
13.0,5.7,43,0
12.0,5.75,32,0
13.0,6.39,58,0
12.0,6.583,27,0
12.0,6.557,38,2
12.0,6.603,43,1
12.0,5.7,26,0
12.0,6.09,30,0
12.0,6.163,32,1
12.0,6.152,42,0
12.0,6.126,34,1
12.0,7.052,30,2
12.0,7.106,39,0
12.0,7.37,77,0
12.0,6.531,51,0
12.0,6.907,362,1
12.0,5.998,27,0
12.0,6.92,31,0
12.0,6.954,33,0
12.0,6.514,170,0
12.0,7.358,30,0
12.0,6.895,38,0
13.0,5.958,51,0
13.0,5.96,32,0
12.0,6.676,28,0
12.0,5.974,40,0
12.0,6.647,36,0
13.0,6.071,41,0
13.0,6.064,44,0
13.0,6.052,44,0
13.0,6.082,27,1
13.0,6.564,30,0
13.0,6.494,39,0
13.0,6.569,25,0
13.0,6.565,39,1
13.0,6.093,39,0
13.0,6.052,30,0
13.0,6.068,30,1
13.0,6.004,26,0
13.0,6.108,25,0
11.0,6.639,28,0
13.0,6.446,36,0
13.0,6.448,52,1
13.0,6.385,26,1
13.0,6.34,47,1
13.0,6.297,36,0
13.0,6.346,43,1
13.0,6.286,30,0
13.0,6.266,56,0
13.0,6.289,26,0
13.0,6.316,48,1
12.0,6.345,40,0
12.0,6.302,78,0
12.0,6.324,33,1
12.0,6.292,45,0
12.0,6.324,44,0
12.0,6.28,57,1
12.0,6.452,63,1
13.0,5.992,54,0
13.0,6.079,36,1
14.0,6.658,25,1
12.0,6.515,30,0
12.0,6.622,29,1
12.0,6.652,42,0
12.0,6.127,34,0
12.0,6.144,27,2
12.0,7.092,41,4
12.0,6.575,50,3
12.0,6.574,46,1
12.0,6.585,41,2
12.0,6.625,27,0
12.0,6.629,28,0
12.0,6.642,45,1
12.0,6.588,41,0
12.0,6.601,37,1
12.0,6.135,28,2
12.0,6.036,40,1
12.0,6.102,27,0
13.0,7.1,29,1
12.0,6.517,34,0
12.0,6.114,25,2
12.0,6.166,45,0
12.0,6.137,28,0
12.0,6.436,26,0
12.0,6.42,37,1
12.0,6.593,55,0
12.0,6.625,52,1
12.0,6.592,55,1
12.0,6.596,27,0
12.0,6.602,57,2
13.0,6.638,35,0
12.0,6.634,64,0
12.0,6.532,87,1
12.0,6.528,98,0
12.0,6.51,48,2
12.0,6.584,34,0
13.0,6.148,26,0
13.0,7.182,27,0
13.0,6.549,33,0
13.0,6.517,27,0
13.0,6.645,33,2
13.0,6.12,26,0
13.0,6.561,54,1
13.0,6.484,51,0
13.0,6.575,49,0
13.0,6.582,29,0
13.0,6.624,41,0
13.0,6.571,26,1
13.0,6.617,48,0
13.0,6.583,55,0
13.0,6.618,31,1
13.0,6.151,32,0
13.0,6.169,42,0
13.0,6.12,33,0
13.0,6.163,28,0
13.0,6.161,25,0
12.0,6.114,94,1
12.0,6.603,153,3
12.0,6.62,35,1
12.0,6.636,35,0
12.0,6.583,26,0
12.0,6.621,33,1
12.0,6.628,29,0
12.0,6.654,32,0
12.0,6.633,29,1
12.0,6.121,31,0
12.0,6.596,29,0
12.0,6.618,41,1
12.0,7.109,29,1
12.0,6.656,28,0
12.0,6.159,40,0
12.0,6.651,26,0
12.0,6.617,37,2
12.0,6.135,25,0
11.0,6.122,73,0
11.0,6.568,32,1
11.0,6.606,38,0
11.0,6.654,30,1
11.0,6.615,26,1
11.0,6.597,171,7
11.0,6.626,50,1
11.0,6.608,42,0
11.0,6.636,31,0
11.0,6.628,32,0
11.0,6.633,34,0
11.0,6.154,26,0
11.0,6.651,29,0
11.0,6.603,31,0
13.0,6.092,26,0
13.0,6.538,36,1
13.0,6.563,29,1
13.0,6.058,201,5
13.0,6.555,30,0
13.0,6.518,182,3
13.0,6.084,25,1
13.0,6.069,26,0
12.0,6.076,31,1
12.0,6.073,27,0
13.0,6.526,28,1
12.0,6.536,26,0
13.0,6.531,66,0
12.0,6.351,53,1
13.0,6.435,28,0
13.0,6.406,32,0
12.0,6.972,33,2
12.0,6.399,26,0
12.0,7.072,25,1
11.0,6.964,27,0
11.0,6.43,42,1
11.0,6.933,45,4
11.0,7.138,36,0
11.0,7.06,35,0
10.0,6.431,32,0
10.0,7.134,43,3
10.0,6.984,37,0
10.0,7.034,29,0
10.0,7.021,26,2
10.0,7.072,28,0
10.0,6.997,31,1
12.0,6.502,49,1
12.0,6.471,45,2
12.0,6.477,28,1
11.0,6.052,38,1
12.0,6.018,26,0
12.0,6.937,35,2
9.0,6.493,40,1
12.0,6.448,42,1
12.0,6.444,46,2
12.0,6.973,27,2
12.0,7.018,50,0
12.0,7.02,25,1
12.0,6.453,29,3
12.0,6.47,30,1
12.0,6.476,49,1
12.0,5.942,39,1
13.0,7.316,31,2
13.0,7.033,40,2
13.0,7.024,66,3
13.0,6.471,60,1
13.0,6.479,28,0
13.0,6.011,61,1
13.0,5.962,29,2
11.0,5.948,26,0
11.0,6.423,29,0
11.0,6.414,29,0
10.0,6.387,30,0
4.0,6.009,26,0
12.0,6.567,51,0
13.0,6.534,60,0
13.0,6.542,72,0
13.0,6.953,68,0
13.0,5.39,42,0
12.0,6.969,51,0
13.0,5.75,26,0
12.0,6.976,75,0
12.0,5.959,38,0
13.0,6.0,81,1
13.0,6.0,78,0
12.0,6.25,82,0
10.0,6.25,42,0
11.0,6.25,63,0
9.0,6.25,27,0
10.0,6.25,47,0
14.0,6.508,47,1
13.0,6.508,60,1
13.0,6.383,56,2
13.0,6.391,77,4
13.0,6.368,57,0
14.0,6.432,68,0
13.0,6.423,43,2
14.0,6.625,66,1
14.0,6.48,113,1
13.0,6.531,28,2
14.0,6.493,41,2
13.0,6.573,37,1
14.0,6.937,28,0
14.0,6.512,59,1
14.0,6.524,47,1
13.0,6.551,48,2
13.0,6.519,39,0
14.0,6.97,25,1
14.0,6.625,43,0
14.0,6.568,70,2
14.0,6.569,75,2
14.0,6.619,58,1
14.0,6.527,94,1
13.0,6.133,100,0
13.0,6.096,35,0
13.0,6.142,26,0
13.0,6.152,36,0
13.0,6.498,64,0
13.0,6.1,50,0
13.0,6.132,31,0
13.0,6.48,78,1
13.0,6.162,29,0
13.0,6.5,56,2
13.0,6.512,42,1
13.0,6.126,36,0
13.0,6.15,125,0
13.0,6.478,40,1
14.0,6.465,50,2
13.0,6.41,71,0
13.0,6.088,30,0
13.0,6.119,25,0
12.0,6.086,41,0
13.0,6.43,49,1
12.0,6.408,40,0
12.0,6.109,26,0
13.0,6.149,35,0
12.0,6.418,41,0
12.0,6.422,34,0
13.0,6.474,148,0
12.0,6.518,82,2
13.0,6.588,90,2
13.0,6.586,94,0
13.0,6.575,91,0
13.0,6.625,80,2
12.0,6.46,113,0
12.0,6.113,48,0
12.0,6.176,39,0
13.0,6.441,44,0
12.0,6.423,28,0
13.0,6.515,32,0
13.0,6.456,45,0
12.0,6.132,29,0
12.0,6.161,35,1
13.0,6.527,66,2
13.0,6.522,93,2
13.0,6.441,30,0
13.0,6.496,42,0
13.0,6.082,26,0
12.0,6.127,26,0
12.0,6.167,41,0
13.0,6.607,28,0
13.0,6.625,29,1
12.0,6.114,26,0
13.0,6.559,33,0
13.0,6.512,40,0
13.0,6.073,29,0
12.0,6.423,95,0
13.0,6.526,87,0
12.0,6.541,69,3
12.0,6.522,98,1
12.0,6.401,33,0
13.0,6.961,29,3
12.0,6.176,81,1
14.0,7.066,28,1
14.0,6.884,34,0
13.0,6.817,28,1
12.0,6.567,26,0
12.0,6.495,33,1
12.0,6.455,25,0
12.0,6.547,57,1
12.0,7.019,30,1
13.0,6.973,36,3
13.0,6.951,34,2
13.0,6.929,32,1
0.0,5.773,28,0
12.0,6.576,27,0
12.0,6.081,34,0
12.0,6.065,34,1
12.0,6.059,138,0
12.0,6.538,131,1
12.0,6.538,31,1
12.0,5.969,29,0
12.0,5.914,36,0
11.0,6.428,27,0
11.0,6.388,31,0
12.0,6.405,27,0
12.0,6.411,47,1
12.0,6.395,67,2
11.0,6.454,38,1
11.0,6.496,46,0
11.0,6.483,42,0
11.0,6.512,40,0
11.0,6.463,60,1
11.0,6.442,50,1
11.0,6.503,42,0
11.0,6.488,32,0
11.0,6.494,41,0
11.0,6.536,32,0
11.0,6.534,25,0
10.0,6.107,46,0
10.0,6.444,27,0
10.0,6.449,33,0
10.0,6.446,28,0
10.0,6.54,44,0
10.0,6.486,27,1
10.0,6.074,27,0
13.0,5.75,30,0
13.0,6.25,29,0
13.0,6.5,49,0
13.0,6.625,28,0
12.0,6.75,27,0
14.0,6.0,62,0
11.0,4.967,35,0
12.0,4.99,37,1
12.0,6.499,44,1
13.0,6.41,42,1
12.0,6.407,54,0
13.0,6.399,59,1
12.0,6.906,41,1
12.0,6.918,29,0
12.0,6.959,26,2
13.0,6.922,36,2
13.0,6.954,27,2
12.0,6.984,77,1
12.0,6.478,38,0
13.0,5.943,57,4
13.0,5.938,28,1
13.0,5.951,54,2
13.0,5.937,70,2
13.0,5.939,27,0
13.0,5.913,38,1
13.0,6.403,26,0
12.0,6.445,52,1
11.0,4.983,68,0
11.0,4.946,40,0
11.0,6.492,46,2
11.0,6.932,35,1
12.0,6.917,44,0
12.0,5.957,31,4
12.0,5.893,42,0
11.0,6.483,55,1
11.0,6.379,47,2
12.0,6.404,33,1
11.0,6.395,61,2
11.0,6.448,58,1
12.0,6.447,49,2
11.0,6.429,32,1
12.0,6.052,32,1
12.0,6.086,34,0
12.0,6.579,29,1
12.0,6.568,32,0
12.0,6.539,25,0
12.0,6.571,28,0
12.0,6.078,134,0
12.0,6.072,32,0
12.0,6.114,27,0
12.0,6.553,28,0
12.0,6.549,25,0
12.0,6.557,34,0
12.0,7.015,57,2
12.0,7.995,25,0
12.0,7.315,57,1
11.0,8.0,34,0
11.0,7.333,44,1
11.0,7.868,45,0
11.0,6.001,26,0
12.0,6.48,32,1
12.0,6.484,30,0
12.0,6.45,36,1
12.0,6.436,40,1
12.0,6.415,47,2
12.0,6.42,48,0
12.0,6.471,32,1
12.0,6.488,118,0
12.0,7.031,38,1
12.0,5.993,40,0
12.0,5.982,31,1
12.0,5.997,29,0
12.0,6.003,52,4
12.0,6.004,59,1
12.0,6.042,70,1
12.0,6.014,46,0
12.0,6.027,26,1
12.0,5.987,142,0
12.0,6.539,37,0
12.0,6.468,66,0
12.0,6.528,79,0
12.0,6.498,124,2
12.0,6.489,198,6
12.0,6.47,31,0
12.0,6.489,28,0
12.0,6.472,43,1
12.0,6.46,42,0
12.0,6.51,64,1
12.0,6.5,82,3
12.0,6.535,90,1
12.0,6.562,86,1
12.0,6.524,105,2
12.0,6.935,40,0
12.0,6.973,54,2
12.0,6.905,71,1
12.0,6.921,70,3
12.0,6.947,38,3
12.0,6.976,39,1
12.0,6.979,28,3
12.0,6.999,78,3
12.0,5.999,50,0
12.0,5.979,26,0
12.0,6.032,38,0
12.0,6.022,26,0
12.0,6.478,39,0
12.0,6.503,106,3
12.0,6.483,149,3
12.0,6.494,203,4
12.0,6.525,178,3
12.0,6.569,74,2
12.0,6.558,47,0
12.0,6.377,27,0
12.0,6.489,77,1
12.0,6.904,37,0
12.0,6.578,44,1
12.0,6.508,33,2
12.0,6.439,42,0
11.0,6.493,35,1
12.0,6.508,48,0
12.0,6.513,65,2
12.0,6.475,61,1
12.0,7.015,27,1
11.0,6.926,26,1
11.0,6.02,31,1
11.0,6.004,33,0
11.0,6.002,31,0
11.0,6.098,43,1
11.0,6.059,35,0
11.0,6.087,106,0
11.0,6.557,37,0
11.0,6.366,26,0
11.0,6.472,48,1
11.0,6.513,48,0
11.0,6.523,64,2
11.0,6.536,80,2
11.0,6.517,76,1
11.0,6.556,72,1
11.0,6.568,60,0
11.0,7.083,48,1
11.0,6.551,34,0
11.0,6.568,59,2
11.0,6.51,47,0
11.0,6.507,67,1
11.0,6.525,119,1
11.0,6.554,141,1
11.0,6.516,152,2
11.0,6.503,65,1
11.0,6.6,141,6
11.0,6.477,36,1
11.0,6.578,127,2
11.0,6.604,129,2
11.0,7.041,25,0
11.0,7.01,35,1
11.0,6.904,56,2
11.0,6.961,74,3
11.0,6.947,48,2
11.0,7.043,29,1
11.0,6.994,36,0
11.0,6.903,57,2
11.0,7.041,47,1
11.0,5.616,40,0
11.0,6.009,33,0
11.0,5.994,34,0
11.0,6.012,31,0
11.0,5.999,35,1
11.0,6.146,111,0
11.0,6.545,31,0
11.0,6.522,55,3
11.0,6.54,55,0
11.0,6.539,68,1
11.0,6.625,46,0
11.0,6.576,62,3
11.0,6.542,133,2
11.0,6.431,32,1
11.0,6.131,27,0
11.0,6.585,28,0
11.0,6.597,31,2
11.0,6.552,43,1
11.0,6.542,40,0
11.0,6.55,45,1
11.0,6.576,50,1
11.0,6.657,28,0
11.0,6.536,126,2
11.0,7.07,25,0
11.0,7.06,34,0
11.0,7.036,68,2
11.0,7.076,26,1
11.0,7.072,46,4
11.0,7.072,29,0
11.0,7.067,26,0
10.0,6.527,30,1
11.0,6.546,46,1
11.0,6.534,50,0
10.0,6.535,60,1
10.0,6.552,85,0
10.0,6.525,70,0
10.0,6.565,77,0
10.0,6.569,74,3
10.0,6.523,192,4
11.0,6.923,25,1
11.0,7.01,31,1
10.0,7.043,30,1
10.0,7.036,30,2
11.0,7.032,38,0
10.0,7.009,28,0
10.0,7.007,26,0
10.0,7.004,46,2
10.0,6.003,32,2
10.0,6.071,25,1
10.0,6.051,65,0
11.0,6.578,40,1
10.0,6.527,41,1
10.0,6.577,46,0
10.0,6.588,42,1
10.0,6.582,67,1
10.0,6.541,56,3
10.0,6.547,52,0
10.0,6.543,184,2
10.0,6.078,28,0
10.0,6.087,27,0
10.0,6.019,26,0
10.0,6.02,28,0
10.0,6.154,106,0
10.0,6.512,31,0
10.0,6.44,29,1
10.0,6.553,34,0
11.0,6.584,44,0
10.0,6.561,74,0
10.0,6.589,85,2
10.0,6.604,88,1
10.0,6.601,86,2
10.0,6.572,113,2
10.0,6.568,111,1
10.0,6.63,30,1
10.0,6.633,35,0
10.0,6.61,232,8
12.0,6.97,76,2
12.0,6.934,31,0
12.0,6.963,26,0
12.0,6.968,27,0
12.0,7.406,41,0
12.0,6.063,34,0
12.0,6.069,27,0
12.0,6.553,32,0
12.0,6.546,129,3
12.0,6.505,64,2
12.0,6.062,34,2
12.0,6.073,32,0
12.0,7.102,25,1
12.0,6.059,31,0
12.0,6.078,133,2
12.0,6.588,32,0
12.0,6.598,35,1
12.0,6.578,28,0
12.0,6.579,34,0
12.0,6.563,29,0
12.0,6.071,34,0
12.0,6.09,30,1
12.0,6.021,30,0
12.0,6.07,27,0
12.0,6.584,27,0
12.0,6.594,26,0
12.0,6.554,130,3
12.0,7.352,26,0
12.0,7.789,36,0
11.0,7.31,25,0
11.0,7.32,33,0
11.0,7.329,35,0
10.0,7.297,26,0
11.0,6.548,31,0
11.0,6.488,34,0
11.0,6.496,56,1
11.0,6.578,45,1
11.0,6.525,50,0
11.0,6.558,55,1
10.0,6.541,44,0
11.0,6.561,25,0
11.0,6.529,26,0
11.0,6.544,35,0
11.0,6.54,31,2
11.0,6.568,40,1
10.0,6.298,32,0
10.0,6.266,41,0
10.0,6.286,52,0
10.0,6.271,63,2
9.0,6.253,42,0
9.0,6.255,39,0
9.0,6.253,37,0
12.0,6.948,67,1
12.0,7.376,45,0
12.0,6.937,60,0
12.0,7.374,65,2
11.0,6.969,66,0
11.0,7.402,72,0
11.0,7.832,30,0
11.0,6.99,48,1
11.0,7.377,63,0
11.0,7.853,28,1
10.0,7.129,68,1
10.0,7.041,85,2
10.0,7.167,34,5
11.0,7.05,63,0
11.0,7.107,31,2
11.0,7.036,59,1
11.0,6.996,107,6
12.0,6.267,40,0
13.0,4.96,44,0
12.0,6.294,81,2
12.0,6.297,36,0
12.0,6.275,32,1
12.0,6.255,46,1
12.0,6.26,62,1
12.0,6.28,56,1
13.0,4.985,52,0
6.0,5.482,31,0
6.0,6.004,70,0
6.0,6.497,80,0
13.0,5.504,41,0
12.0,6.462,41,1
12.0,6.437,30,0
12.0,6.42,38,0
12.0,6.456,28,0
12.0,6.451,76,0
11.0,6.884,26,1
12.0,6.96,35,1
12.0,6.89,52,1
12.0,6.879,96,0
6.0,6.99,89,2
12.0,4.926,149,0
11.0,7.05,29,1
11.0,6.436,26,0
11.0,6.594,50,1
11.0,6.588,33,1
11.0,6.586,43,0
11.0,6.542,36,1
11.0,6.572,36,0
11.0,6.111,29,0
11.0,6.521,42,0
12.0,6.574,35,0
11.0,6.61,26,0
11.0,6.641,32,0
11.0,6.677,36,0
11.0,6.135,27,0
12.0,7.09,54,6
11.0,7.107,38,0
12.0,7.094,29,1
12.0,6.656,32,0
11.0,6.644,59,0
11.0,6.604,32,0
11.0,6.59,35,1
11.0,6.622,49,2
11.0,6.606,44,1
11.0,6.609,33,0
11.0,6.639,31,0
11.0,7.178,31,0
12.0,6.643,28,3
11.0,6.528,58,0
11.0,6.647,48,2
11.0,6.652,39,3
11.0,6.654,48,2
11.0,6.643,54,1
11.0,6.61,73,3
11.0,6.626,58,2
11.0,6.62,59,1
11.0,6.662,43,2
12.0,6.607,54,1
11.0,6.66,39,1
11.0,6.617,58,3
11.0,6.64,34,1
11.0,6.144,32,0
12.0,6.176,33,0
11.0,6.177,38,0
11.0,6.165,33,0
11.0,6.197,33,0
11.0,6.148,50,0
11.0,6.09,30,0
11.0,6.14,38,1
12.0,6.183,25,0
12.0,7.136,26,1
12.0,6.672,26,1
12.0,6.593,36,0
12.0,6.635,43,0
12.0,6.609,38,0
12.0,6.636,30,0
12.0,6.63,54,0
12.0,6.623,48,0
10.0,6.258,31,0
9.0,6.264,33,0
11.0,6.565,36,0
11.0,6.599,28,0
11.0,6.585,30,0
11.0,6.579,28,0
12.0,6.463,30,0
11.0,6.523,28,1
12.0,6.54,28,0
11.0,6.438,28,1
11.0,6.097,35,0
12.0,6.061,122,2
11.0,6.581,44,0
11.0,6.586,38,0
11.0,6.538,36,0
11.0,6.601,34,0
12.0,6.566,78,0
12.0,6.074,47,1
11.0,6.051,47,1
11.0,6.078,44,1
11.0,6.078,42,0
11.0,6.119,47,1
12.0,6.609,31,0
11.0,6.555,32,1
11.0,6.552,31,0
11.0,6.568,33,1
11.0,6.581,29,0
11.0,6.583,30,0
11.0,6.049,25,2
11.0,6.568,30,1
11.0,6.992,25,0
11.0,6.081,25,0
11.0,6.099,48,0
12.0,6.585,25,1
13.0,5.75,94,0
12.0,6.5,38,0
12.0,5.5,33,0
12.0,5.75,44,0
12.0,5.75,35,0
11.0,6.0,36,0
11.0,6.75,25,0
11.0,6.875,61,0
12.0,5.5,39,0
11.0,6.75,52,0
12.0,5.75,33,0
11.0,6.0,92,0
10.0,5.75,33,0
11.0,6.875,44,0
10.0,5.75,41,0
11.0,6.6,35,1
11.0,7.675,25,1
10.0,6.136,39,0
10.0,6.604,55,1
10.0,6.583,45,1
10.0,6.588,36,1
10.0,6.604,154,4
10.0,6.606,35,0
10.0,6.614,47,1
10.0,6.63,48,0
10.0,6.647,40,0
10.0,6.593,36,0
10.0,6.583,37,1
10.0,7.173,33,1
10.0,6.614,29,1
10.0,6.646,28,0
10.0,6.615,26,0
10.0,6.653,25,0
10.0,6.629,25,0
10.0,6.103,29,0
10.0,6.671,30,0
10.0,6.637,40,0
10.0,6.191,25,0
10.0,6.654,25,0
9.0,6.62,90,0
9.0,6.138,36,1
9.0,6.632,40,0
9.0,6.604,32,1
9.0,6.596,42,0
9.0,6.635,39,0
9.0,6.64,33,0
9.0,6.587,76,1
9.0,6.606,58,1
9.0,6.622,36,0
9.0,6.585,35,0
9.0,6.535,29,0
9.0,6.552,25,0
9.0,6.136,35,0
9.0,6.594,38,0
9.0,6.637,43,2
9.0,6.156,30,0
9.0,6.631,25,0
9.0,6.589,31,2
9.0,6.194,28,0
9.0,6.637,39,0
9.0,6.16,25,0
10.0,6.536,112,3
9.0,6.514,100,1
9.0,6.529,90,1
9.0,6.551,38,0
9.0,6.515,37,0
9.0,6.414,43,0
9.0,6.528,59,1
9.0,6.065,83,1
9.0,6.532,30,0
9.0,6.063,76,0
9.0,6.077,35,0
9.0,6.538,36,0
9.0,6.534,57,0
9.0,6.456,73,0
9.0,6.039,33,0
9.0,6.049,64,0
9.0,6.571,49,0
9.0,6.023,30,1
9.0,6.556,34,0
9.0,6.049,65,0
9.0,6.05,82,1
10.0,6.059,119,0
9.0,6.077,32,0
9.0,6.557,31,1
9.0,7.008,76,1
9.0,6.989,27,2
9.0,6.063,100,0
9.0,6.527,28,0
9.0,6.039,53,1
10.0,6.041,87,1
9.0,6.548,26,0
9.0,6.517,45,0
9.0,6.539,36,0
9.0,6.049,29,0
9.0,6.518,32,1
9.0,6.048,57,0
9.0,6.509,32,1
9.0,6.522,28,1
9.0,6.544,26,0
9.0,6.422,136,0
9.0,6.546,26,1
9.0,6.082,26,1
9.0,6.059,36,0
9.0,6.063,26,1
9.0,6.535,41,2
9.0,6.532,43,0
9.0,6.558,88,1
11.0,6.628,43,2
11.0,6.487,32,1
11.0,6.5,34,1
11.0,6.291,26,0
10.0,6.505,26,0
10.0,6.987,26,0
10.0,6.092,33,0
10.0,6.573,39,0
10.0,6.539,35,0
10.0,6.592,30,2
8.0,6.144,37,1
10.0,6.492,27,0
10.0,6.304,30,0
10.0,7.034,32,0
9.0,6.086,82,0
9.0,6.077,64,0
9.0,6.54,60,1
9.0,6.28,37,0
8.0,6.656,35,3
8.0,6.112,68,0
8.0,6.094,96,0
8.0,6.089,44,0
11.0,6.523,26,1
11.0,7.028,62,2
11.0,6.495,36,1
11.0,6.978,27,0
11.0,6.964,28,2
11.0,6.942,27,0
10.0,6.989,26,0
