wala,wac,n0,k_term
161.0,3.75,27.0,23
163.0,3.35,33.0,23
162.0,3.5,31.0,23
161.0,3.75,38.0,36
162.0,3.5,52.0,39
162.0,4.0,76.0,68
161.0,4.25,30.0,25
161.0,3.902,25.0,22
161.0,4.0,88.0,76
161.0,3.5,36.0,31
160.0,3.5,27.0,24
160.0,3.0,86.0,68
160.0,4.0,26.0,22
171.0,4.552,148.0,141
177.0,4.974,46.0,37
160.0,3.5,26.0,20
160.0,3.5,25.0,22
161.0,3.5,32.0,24
160.0,3.5,52.0,36
160.0,4.0,103.0,87
160.0,3.5,30.0,27
161.0,3.0,36.0,28
160.0,3.5,46.0,38
160.0,3.5,28.0,24
160.0,3.5,25.0,22
159.0,3.25,25.0,21
160.0,2.75,28.0,24
160.0,3.25,33.0,29
160.0,3.5,46.0,43
161.0,3.5,30.0,26
160.0,3.5,48.0,39
161.0,4.0,53.0,52
168.0,3.5,57.0,48
159.0,3.5,25.0,22
159.0,3.0,33.0,26
160.0,3.5,31.0,28
159.0,3.125,26.0,24
159.0,3.5,26.0,21
160.0,3.75,37.0,28
159.0,3.5,31.0,27
161.0,3.75,29.0,20
160.0,4.25,42.0,39
159.0,3.5,34.0,33
159.0,3.5,37.0,36
159.0,3.125,36.0,33
160.0,3.0,74.0,61
159.0,4.0,26.0,25
159.0,4.0,25.0,22
160.0,3.5,293.0,238
160.0,3.5,75.0,63
159.0,3.5,51.0,41
160.0,3.5,70.0,62
160.0,3.5,77.0,60
160.0,3.5,25.0,20
166.0,4.366,221.0,210
181.0,4.944,59.0,54
160.0,3.5,29.0,22
159.0,3.5,36.0,32
159.0,3.5,51.0,40
159.0,3.5,63.0,54
159.0,3.125,42.0,35
159.0,3.5,96.0,77
160.0,4.25,25.0,22
159.0,2.75,34.0,28
159.0,3.25,32.0,25
159.0,2.999,29.0,17
160.0,3.5,37.0,32
159.0,3.0,208.0,155
159.0,3.75,41.0,35
161.0,4.0,29.0,25
159.0,3.5,41.0,32
158.0,3.0,29.0,26
159.0,3.5,39.0,31
158.0,3.5,34.0,31
158.0,3.5,26.0,22
159.0,3.5,27.0,25
160.0,3.75,26.0,20
158.0,3.5,28.0,25
158.0,3.5,28.0,27
161.0,3.5,29.0,26
159.0,3.5,53.0,45
159.0,3.5,34.0,28
159.0,3.5,48.0,41
158.0,3.5,34.0,29
158.0,3.5,36.0,26
159.0,3.0,27.0,23
159.0,3.5,403.0,356
159.0,3.5,108.0,90
159.0,3.5,73.0,64
159.0,3.5,97.0,80
159.0,3.5,120.0,99
158.0,4.0,31.0,24
158.0,4.0,27.0,21
172.0,4.571,102.0,96
180.0,5.112,30.0,29
159.0,3.75,32.0,21
158.0,3.5,77.0,70
160.0,3.25,33.0,31
158.0,3.25,45.0,31
158.0,3.152,51.0,40
158.0,3.875,30.0,29
158.0,3.875,30.0,22
166.0,3.5,46.0,40
158.0,3.25,31.0,26
160.0,3.5,26.0,23
158.0,3.75,57.0,51
158.0,3.5,32.0,26
157.0,3.5,27.0,20
157.0,2.75,28.0,24
158.0,3.0,26.0,25
158.0,3.5,50.0,43
167.0,3.5,28.0,27
161.0,3.5,79.0,67
157.0,3.835,58.0,53
160.0,3.367,58.0,56
160.0,3.351,82.0,65
161.0,3.774,30.0,28
161.0,3.763,25.0,19
161.0,3.784,78.0,61
159.0,3.0,56.0,42
160.0,3.5,300.0,278
160.0,3.784,32.0,28
160.0,3.829,28.0,24
160.0,3.365,113.0,102
160.0,3.34,186.0,153
158.0,3.0,52.0,39
159.0,3.5,360.0,294
158.0,3.0,48.0,38
158.0,3.5,103.0,83
158.0,3.796,34.0,27
158.0,3.82,26.0,20
159.0,3.846,36.0,34
157.0,3.5,157.0,138
158.0,3.5,42.0,32
157.0,3.5,81.0,61
157.0,3.792,58.0,45
157.0,4.0,173.0,157
156.0,4.0,235.0,216
155.0,4.0,138.0,122
155.0,4.0,109.0,81
154.0,4.0,215.0,187
157.0,3.5,30.0,27
156.0,3.5,29.0,25
155.0,3.5,28.0,23
154.0,3.5,40.0,37
210.0,5.75,26.0,24
159.0,3.0,26.0,18
160.0,3.5,29.0,27
159.0,3.5,26.0,20
160.0,3.984,74.0,69
160.0,3.949,73.0,62
159.0,3.904,194.0,165
160.0,3.923,40.0,37
158.0,3.5,29.0,24
158.0,3.5,25.0,17
158.0,3.5,212.0,171
159.0,4.0,29.0,25
159.0,4.0,61.0,47
162.0,4.0,25.0,22
168.0,4.5,28.0,27
159.0,3.856,56.0,49
159.0,3.882,61.0,58
159.0,3.861,165.0,145
195.0,5.0,65.0,63
265.0,5.876,45.0,43
156.0,3.5,85.0,68
156.0,4.0,43.0,32
156.0,3.5,61.0,51
155.0,3.5,95.0,77
155.0,4.0,73.0,67
155.0,3.5,60.0,49
155.0,4.0,39.0,36
154.0,3.5,42.0,35
154.0,4.0,117.0,92
154.0,3.5,95.0,83
155.0,4.0,43.0,38
154.0,3.5,61.0,58
153.0,4.0,37.0,31
153.0,4.0,28.0,23
153.0,4.0,63.0,57
158.0,4.0,77.0,71
160.0,4.5,28.0,28
157.0,3.25,45.0,33
154.0,3.5,61.0,50
154.0,4.0,48.0,46
154.0,3.5,101.0,98
155.0,4.0,77.0,73
155.0,3.5,270.0,237
156.0,3.5,214.0,199
154.0,3.5,158.0,131
154.0,3.5,124.0,103
154.0,3.5,116.0,106
154.0,4.0,33.0,30
154.0,3.5,62.0,50
154.0,3.5,26.0,22
154.0,3.5,105.0,88
154.0,3.5,85.0,71
153.0,3.5,98.0,76
154.0,4.0,55.0,41
153.0,3.5,173.0,148
152.0,3.5,37.0,34
153.0,3.5,74.0,66
155.0,4.0,120.0,105
156.0,3.5,127.0,115
155.0,3.5,46.0,42
155.0,3.5,52.0,44
156.0,3.5,32.0,30
155.0,3.5,91.0,74
155.0,3.5,46.0,39
155.0,3.5,93.0,89
155.0,3.5,50.0,38
155.0,4.0,25.0,21
155.0,3.5,35.0,31
155.0,3.5,88.0,77
155.0,3.5,68.0,51
155.0,3.5,59.0,49
155.0,3.5,42.0,38
155.0,3.5,46.0,39
154.0,3.5,109.0,89
155.0,3.5,29.0,22
155.0,3.5,44.0,42
155.0,4.0,41.0,37
154.0,3.5,117.0,104
155.0,3.5,60.0,50
154.0,3.5,50.0,46
156.0,3.5,246.0,204
156.0,3.5,80.0,69
156.0,3.5,132.0,115
156.0,3.5,55.0,49
156.0,3.5,75.0,70
157.0,3.5,120.0,100
156.0,4.0,42.0,36
156.0,3.5,105.0,73
156.0,3.5,47.0,32
156.0,3.5,69.0,61
157.0,3.5,161.0,139
156.0,4.0,53.0,44
156.0,3.5,70.0,60
156.0,3.5,75.0,63
156.0,3.5,52.0,48
156.0,3.5,43.0,33
156.0,4.0,33.0,30
155.0,3.5,130.0,109
155.0,3.5,108.0,95
155.0,3.5,44.0,39
155.0,3.5,74.0,61
155.0,3.5,94.0,81
158.0,3.5,61.0,48
158.0,3.5,66.0,58
158.0,3.5,33.0,29
157.0,3.5,103.0,86
157.0,3.5,117.0,106
157.0,3.5,146.0,121
157.0,3.5,75.0,65
157.0,3.5,45.0,40
157.0,3.5,66.0,59
157.0,3.5,62.0,57
157.0,3.5,45.0,38
157.0,3.5,62.0,51
157.0,3.5,88.0,68
157.0,3.5,79.0,65
157.0,4.0,39.0,34
157.0,3.5,52.0,46
157.0,3.5,38.0,30
157.0,3.5,63.0,54
157.0,3.5,45.0,39
158.0,3.5,49.0,35
158.0,3.5,65.0,52
158.0,3.5,34.0,29
158.0,3.766,32.0,23
158.0,3.5,55.0,46
158.0,3.5,131.0,114
158.0,3.5,44.0,34
158.0,3.781,67.0,37
158.0,3.763,27.0,27
158.0,3.5,78.0,72
159.0,3.5,40.0,36
159.0,3.835,29.0,28
159.0,3.809,37.0,32
159.0,3.77,47.0,40
159.0,3.776,49.0,43
159.0,3.5,44.0,40
159.0,3.0,29.0,23
159.0,3.5,52.0,48
159.0,3.5,34.0,33
159.0,3.5,26.0,23
159.0,3.5,67.0,58
158.0,3.5,134.0,121
159.0,3.79,45.0,37
158.0,3.5,59.0,47
160.0,3.454,27.0,22
156.0,3.0,187.0,146
157.0,3.0,185.0,146
157.0,3.0,164.0,140
156.0,3.0,187.0,145
156.0,3.0,172.0,147
155.0,3.0,177.0,146
156.0,3.5,167.0,139
155.0,3.0,161.0,124
155.0,3.5,180.0,164
155.0,3.5,162.0,129
155.0,3.5,26.0,22
155.0,3.5,38.0,31
154.0,3.0,135.0,116
154.0,3.0,135.0,119
154.0,3.5,118.0,107
154.0,3.5,111.0,97
153.0,3.0,136.0,110
153.0,3.0,119.0,106
157.0,3.5,27.0,26
157.0,3.5,56.0,53
156.0,3.5,141.0,109
155.0,3.5,69.0,64
155.0,3.5,39.0,33
154.0,3.5,35.0,28
154.0,3.5,41.0,38
153.0,3.5,87.0,71
160.0,3.267,25.0,19
160.0,3.325,46.0,44
160.0,3.5,35.0,28
160.0,3.275,79.0,67
159.0,3.801,36.0,33
160.0,3.5,75.0,64
160.0,3.5,86.0,81
160.0,3.262,51.0,46
159.0,3.25,50.0,43
160.0,3.307,68.0,53
159.0,2.5,54.0,43
159.0,3.0,674.0,567
159.0,3.5,195.0,154
159.0,4.0,33.0,29
160.0,3.0,88.0,64
160.0,3.5,51.0,41
159.0,3.0,1006.0,843
160.0,3.0,169.0,145
160.0,3.5,268.0,226
160.0,3.5,91.0,71
160.0,3.5,411.0,367
160.0,3.5,123.0,113
159.0,4.0,77.0,67
160.0,4.0,30.0,23
159.0,4.0,239.0,213
159.0,4.0,57.0,49
159.0,4.0,490.0,424
159.0,4.0,130.0,108
159.0,4.0,209.0,162
159.0,4.0,60.0,54
159.0,4.5,54.0,49
160.0,3.5,97.0,76
160.0,3.5,1287.0,1076
160.0,3.5,1228.0,1038
160.0,3.5,1321.0,1148
160.0,3.5,564.0,483
160.0,4.0,127.0,108
159.0,3.321,902.0,806
159.0,3.314,269.0,222
159.0,3.284,32.0,27
160.0,3.299,1719.0,1465
159.0,3.322,448.0,356
159.0,3.815,415.0,373
160.0,3.823,156.0,125
159.0,3.863,916.0,809
159.0,3.837,263.0,225
159.0,3.8,3096.0,2786
159.0,3.811,766.0,660
159.0,4.36,305.0,279
159.0,4.358,81.0,76
159.0,4.286,245.0,222
159.0,4.275,78.0,66
159.0,4.274,166.0,137
159.0,4.293,44.0,39
159.0,3.5,49.0,39
159.0,3.5,66.0,45
159.0,3.5,64.0,55
158.0,3.779,113.0,97
158.0,3.773,30.0,28
159.0,3.281,89.0,77
159.0,3.288,125.0,112
159.0,3.264,47.0,40
159.0,3.273,55.0,52
159.0,3.25,39.0,35
158.0,3.25,28.0,19
159.0,3.314,40.0,26
158.0,3.25,44.0,34
159.0,3.266,31.0,29
159.0,3.0,147.0,123
159.0,3.5,292.0,247
159.0,3.5,112.0,99
159.0,3.5,397.0,330
159.0,3.5,138.0,120
159.0,3.5,1072.0,958
159.0,3.5,299.0,237
159.0,3.5,530.0,455
158.0,4.0,87.0,77
158.0,4.0,32.0,30
158.0,4.0,212.0,202
158.0,4.0,83.0,75
159.0,4.0,54.0,46
159.0,4.0,95.0,80
158.0,4.5,89.0,84
158.0,4.5,25.0,24
159.0,3.0,1085.0,888
159.0,3.5,64.0,47
159.0,3.5,1155.0,920
159.0,3.5,1114.0,1007
158.0,4.0,412.0,375
158.0,4.0,112.0,91
159.0,3.318,955.0,761
159.0,3.338,304.0,248
159.0,3.314,1693.0,1481
159.0,3.298,430.0,369
158.0,3.842,394.0,369
158.0,3.863,153.0,140
158.0,3.838,914.0,736
158.0,3.858,309.0,261
158.0,3.793,2935.0,2431
158.0,3.811,836.0,730
158.0,4.397,234.0,221
158.0,4.378,85.0,78
158.0,4.314,174.0,159
158.0,4.277,60.0,54
158.0,4.287,122.0,114
158.0,3.803,466.0,400
158.0,3.778,487.0,421
158.0,3.761,496.0,424
158.0,3.79,457.0,393
158.0,3.778,476.0,368
157.0,2.5,47.0,24
157.0,3.0,94.0,73
158.0,3.5,190.0,160
157.0,4.0,40.0,35
158.0,3.0,113.0,95
157.0,3.5,43.0,35
158.0,3.316,141.0,120
158.0,3.5,44.0,34
158.0,3.332,68.0,57
158.0,3.323,30.0,24
154.0,3.5,38.0,34
159.0,3.864,172.0,145
159.0,3.778,45.0,35
159.0,3.84,221.0,185
159.0,3.793,321.0,281
159.0,3.813,250.0,230
159.0,3.783,291.0,259
159.0,3.5,89.0,73
159.0,4.0,81.0,68
159.0,3.809,53.0,49
159.0,3.778,163.0,143
159.0,3.773,57.0,49
159.0,3.785,50.0,40
159.0,3.777,99.0,81
158.0,3.5,480.0,414
158.0,4.0,72.0,58
158.0,4.0,31.0,28
158.0,4.0,30.0,25
158.0,4.0,96.0,87
158.0,4.0,27.0,22
158.0,4.0,68.0,61
158.0,3.788,91.0,87
158.0,3.825,52.0,42
158.0,3.79,146.0,128
158.0,3.793,301.0,271
158.0,3.799,168.0,149
158.0,3.767,230.0,196
158.0,4.25,25.0,18
158.0,3.5,368.0,315
158.0,4.0,97.0,88
159.0,4.0,26.0,25
158.0,3.787,132.0,110
158.0,3.794,323.0,291
158.0,3.86,104.0,87
158.0,3.763,182.0,137
158.0,3.5,91.0,78
158.0,4.0,42.0,34
158.0,4.0,80.0,73
158.0,4.0,25.0,21
158.0,4.0,29.0,23
158.0,4.0,36.0,35
158.0,4.0,35.0,31
158.0,3.91,37.0,31
158.0,3.81,48.0,46
158.0,3.844,177.0,153
158.0,3.792,71.0,66
158.0,4.25,33.0,32
158.0,4.25,25.0,24
157.0,3.5,410.0,354
158.0,4.0,32.0,26
157.0,4.0,69.0,63
157.0,4.0,39.0,35
158.0,4.0,61.0,57
157.0,3.854,32.0,25
157.0,3.775,110.0,98
157.0,3.813,58.0,53
157.0,3.796,169.0,139
157.0,3.804,286.0,268
157.0,3.814,132.0,119
157.0,3.798,114.0,97
157.0,3.8,286.0,234
157.0,3.5,259.0,196
157.0,3.5,121.0,108
157.0,4.0,55.0,42
157.0,4.0,68.0,61
157.0,4.0,34.0,30
157.0,4.0,157.0,143
157.0,4.0,28.0,23
157.0,4.0,28.0,26
157.0,4.0,57.0,49
157.0,3.889,62.0,56
157.0,3.798,101.0,90
157.0,3.808,115.0,94
157.0,3.775,171.0,131
157.0,3.815,195.0,145
157.0,3.789,113.0,100
157.0,3.771,157.0,136
157.0,4.25,54.0,49
157.0,4.25,25.0,18
157.0,4.25,46.0,41
157.0,4.25,53.0,48
157.0,4.25,42.0,28
156.0,3.5,552.0,476
156.0,4.0,100.0,84
156.0,4.0,49.0,42
156.0,4.0,140.0,130
156.0,4.0,73.0,69
156.0,4.0,107.0,98
156.0,4.0,46.0,41
156.0,4.0,341.0,304
156.0,4.0,92.0,85
156.0,4.0,232.0,216
156.0,3.808,40.0,36
156.0,3.784,206.0,190
156.0,3.794,103.0,98
156.0,3.776,296.0,243
156.0,3.802,74.0,62
156.0,3.774,278.0,242
156.0,3.798,440.0,392
156.0,3.5,155.0,138
156.0,4.0,30.0,24
156.0,4.0,27.0,26
156.0,4.0,41.0,34
156.0,4.0,28.0,25
156.0,4.0,98.0,86
156.0,4.0,144.0,131
156.0,3.763,64.0,54
156.0,3.75,47.0,44
156.0,4.25,55.0,52
156.0,4.25,28.0,26
156.0,4.25,42.0,38
156.0,4.25,56.0,53
156.0,4.25,26.0,21
155.0,3.5,334.0,280
155.0,4.0,50.0,43
155.0,4.0,72.0,63
155.0,4.0,54.0,46
155.0,4.0,61.0,53
155.0,4.0,55.0,52
155.0,4.0,51.0,50
155.0,4.0,134.0,111
155.0,4.0,345.0,325
155.0,3.767,195.0,171
155.0,3.821,30.0,27
155.0,3.771,226.0,219
155.0,3.799,32.0,26
155.0,3.5,252.0,205
155.0,4.0,108.0,99
155.0,4.0,57.0,50
155.0,4.0,156.0,140
155.0,4.0,39.0,36
155.0,4.0,119.0,105
155.0,4.0,293.0,263
155.0,4.0,48.0,41
155.0,4.0,267.0,248
155.0,3.5,54.0,49
155.0,3.5,45.0,31
155.0,4.0,40.0,38
155.0,4.0,25.0,24
155.0,4.0,27.0,23
155.0,4.0,35.0,27
155.0,4.0,94.0,83
155.0,3.768,136.0,124
155.0,3.842,74.0,64
155.0,3.77,138.0,116
154.0,3.5,379.0,326
154.0,4.0,79.0,67
154.0,4.0,73.0,62
154.0,4.0,83.0,72
154.0,4.0,62.0,50
154.0,4.0,61.0,52
154.0,4.0,144.0,130
154.0,4.0,34.0,31
154.0,4.0,84.0,74
154.0,4.0,226.0,203
154.0,3.814,61.0,54
154.0,3.764,182.0,167
154.0,3.813,44.0,38
154.0,3.788,196.0,174
154.0,3.781,170.0,151
154.0,3.77,106.0,88
154.0,3.5,287.0,217
154.0,4.0,27.0,24
154.0,3.5,51.0,47
154.0,4.0,58.0,50
154.0,4.0,36.0,34
154.0,4.0,73.0,69
154.0,4.0,50.0,42
154.0,4.0,43.0,42
154.0,4.0,34.0,33
154.0,4.0,39.0,36
154.0,4.0,51.0,45
154.0,4.0,70.0,57
153.0,3.5,438.0,371
152.0,3.901,64.0,47
152.0,4.875,27.0,25
152.0,4.859,56.0,51
151.0,3.89,77.0,70
158.0,3.375,45.0,40
157.0,3.5,58.0,47
156.0,3.5,38.0,27
156.0,3.5,40.0,33
156.0,3.5,121.0,100
156.0,3.5,41.0,38
156.0,3.5,41.0,36
155.0,3.5,43.0,38
155.0,3.5,29.0,28
155.0,3.5,27.0,24
155.0,3.5,55.0,54
155.0,3.5,36.0,30
154.0,3.5,68.0,55
154.0,3.5,52.0,44
154.0,3.5,48.0,45
154.0,3.5,93.0,81
154.0,3.5,48.0,41
153.0,3.5,70.0,61
144.0,4.0,49.0,38
143.0,4.0,91.0,72
142.0,4.0,164.0,141
143.0,4.0,96.0,87
142.0,3.796,38.0,27
142.0,4.0,53.0,51
141.0,4.0,116.0,107
141.0,3.875,26.0,24
141.0,4.0,83.0,68
140.0,4.0,88.0,72
140.0,4.0,153.0,125
140.0,4.0,60.0,54
139.0,4.0,122.0,102
139.0,4.0,105.0,82
139.0,4.0,95.0,80
158.0,3.5,135.0,118
157.0,3.0,128.0,97
157.0,3.0,179.0,158
157.0,3.5,32.0,25
157.0,3.5,26.0,20
156.0,3.5,39.0,31
157.0,3.5,53.0,49
157.0,3.5,43.0,40
157.0,3.5,50.0,41
157.0,3.5,85.0,75
156.0,3.0,78.0,58
157.0,3.0,48.0,42
156.0,3.5,36.0,35
156.0,3.5,468.0,414
154.0,3.0,109.0,88
157.0,3.0,29.0,19
155.0,3.5,52.0,43
155.0,3.5,68.0,57
155.0,3.5,43.0,37
155.0,3.5,77.0,65
155.0,3.5,88.0,76
155.0,3.5,238.0,209
154.0,4.0,27.0,25
153.0,3.0,56.0,44
153.0,3.281,26.0,17
152.0,3.0,55.0,52
151.0,3.0,34.0,26
152.0,3.5,51.0,46
152.0,3.5,38.0,28
149.0,3.5,56.0,45
150.0,4.0,28.0,19
149.0,3.5,41.0,35
158.0,3.863,140.0,127
158.0,3.36,69.0,62
158.0,3.823,139.0,109
158.0,3.866,104.0,94
157.0,3.849,133.0,111
158.0,3.88,38.0,31
157.0,3.896,74.0,68
158.0,3.808,80.0,70
157.0,3.789,66.0,64
157.0,3.871,80.0,77
158.0,3.778,97.0,81
156.0,3.5,377.0,317
156.0,3.5,326.0,260
156.0,4.0,33.0,31
156.0,4.0,31.0,28
156.0,4.0,46.0,41
159.0,3.5,35.0,23
155.0,4.0,100.0,93
155.0,4.0,40.0,33
155.0,3.5,363.0,309
155.0,3.5,299.0,279
155.0,3.5,348.0,309
155.0,3.5,319.0,265
154.0,3.5,347.0,302
154.0,3.5,306.0,275
154.0,4.0,178.0,162
159.0,3.5,29.0,24
156.0,3.5,36.0,30
156.0,3.5,25.0,20
154.0,3.5,41.0,39
153.0,3.5,30.0,29
153.0,3.5,55.0,53
156.0,3.5,26.0,21
156.0,3.5,77.0,68
156.0,3.5,31.0,21
155.0,3.5,25.0,22
157.0,3.5,43.0,40
157.0,3.5,41.0,31
157.0,3.5,45.0,41
157.0,3.5,39.0,34
157.0,3.5,25.0,20
156.0,3.5,31.0,27
158.0,3.5,45.0,38
156.0,4.0,27.0,23
158.0,3.5,123.0,104
157.0,3.5,155.0,121
157.0,4.0,33.0,28
156.0,3.5,327.0,294
156.0,4.0,63.0,56
154.0,3.5,229.0,207
155.0,4.0,45.0,43
155.0,3.5,263.0,231
148.0,4.5,96.0,89
159.0,3.5,56.0,47
157.0,3.5,54.0,44
157.0,3.5,90.0,71
156.0,3.5,142.0,119
155.0,3.5,73.0,62
153.0,3.5,114.0,89
153.0,3.5,47.0,36
152.0,4.0,45.0,34
151.0,4.0,82.0,69
151.0,4.5,32.0,30
150.0,4.0,40.0,33
151.0,4.5,27.0,25
159.0,3.5,92.0,88
159.0,3.5,26.0,19
159.0,3.5,25.0,24
159.0,3.5,44.0,41
158.0,3.5,49.0,41
158.0,3.5,66.0,60
159.0,3.5,30.0,23
158.0,3.5,50.0,38
158.0,3.5,47.0,43
158.0,3.5,70.0,63
158.0,3.5,36.0,32
158.0,3.5,44.0,37
158.0,3.5,40.0,32
158.0,3.5,78.0,63
157.0,3.5,35.0,30
158.0,3.5,36.0,31
157.0,3.5,48.0,41
157.0,3.5,49.0,42
158.0,3.5,43.0,29
157.0,3.5,34.0,24
157.0,3.5,41.0,35
157.0,3.5,37.0,32
157.0,3.5,28.0,28
157.0,3.5,36.0,32
156.0,3.5,54.0,47
156.0,3.5,84.0,73
156.0,3.5,53.0,49
156.0,3.5,42.0,35
156.0,3.5,47.0,40
156.0,3.5,59.0,44
157.0,3.5,50.0,44
155.0,3.5,41.0,31
154.0,3.5,49.0,38
152.0,3.5,29.0,23
152.0,4.0,36.0,36
151.0,4.0,44.0,39
150.0,4.0,28.0,21
150.0,4.5,62.0,55
156.0,4.0,51.0,44
155.0,4.0,43.0,36
155.0,4.0,47.0,40
155.0,4.25,27.0,25
155.0,4.0,153.0,133
155.0,4.25,29.0,27
155.0,4.0,59.0,52
154.0,4.0,95.0,90
154.0,4.0,37.0,34
154.0,4.352,56.0,49
154.0,4.0,82.0,67
155.0,4.25,30.0,24
158.0,3.5,78.0,68
157.0,4.5,43.0,38
158.0,3.5,57.0,48
157.0,4.5,31.0,27
158.0,4.0,37.0,33
157.0,4.0,108.0,96
157.0,3.5,73.0,65
157.0,4.0,38.0,35
157.0,3.5,71.0,65
157.0,4.0,31.0,30
157.0,4.5,61.0,55
157.0,3.5,72.0,64
157.0,4.0,72.0,62
156.0,4.0,66.0,60
156.0,4.0,84.0,78
156.0,4.5,32.0,31
156.0,4.5,44.0,40
156.0,3.5,73.0,64
156.0,4.0,61.0,54
156.0,4.0,56.0,52
156.0,3.5,51.0,40
156.0,3.5,71.0,58
156.0,4.0,84.0,64
156.0,4.0,31.0,30
157.0,4.5,36.0,34
155.0,3.5,25.0,21
156.0,4.0,52.0,44
155.0,3.5,49.0,43
155.0,3.5,38.0,32
155.0,4.0,28.0,26
155.0,3.5,60.0,46
155.0,4.0,127.0,109
155.0,4.0,91.0,83
155.0,4.5,60.0,51
155.0,4.5,59.0,52
155.0,4.5,38.0,31
156.0,4.5,67.0,60
155.0,3.5,42.0,38
155.0,4.0,65.0,64
154.0,3.5,25.0,19
155.0,4.0,41.0,38
155.0,3.5,77.0,73
155.0,4.0,73.0,64
155.0,3.5,28.0,21
155.0,4.0,93.0,79
155.0,3.5,41.0,34
154.0,4.0,27.0,24
154.0,3.5,28.0,24
154.0,4.0,51.0,45
154.0,3.5,34.0,30
155.0,4.0,71.0,63
154.0,3.5,25.0,23
154.0,4.0,43.0,35
154.0,3.5,57.0,44
154.0,3.5,33.0,24
154.0,4.0,52.0,39
154.0,4.5,55.0,53
154.0,4.0,30.0,29
154.0,3.5,137.0,126
154.0,4.5,25.0,24
154.0,3.5,25.0,20
154.0,4.0,47.0,43
154.0,3.5,27.0,20
153.0,4.0,67.0,59
154.0,3.5,30.0,30
153.0,4.0,189.0,163
153.0,4.0,35.0,32
153.0,4.0,118.0,109
153.0,3.5,26.0,20
152.0,4.0,40.0,35
152.0,4.0,33.0,25
152.0,4.0,39.0,32
151.0,4.0,28.0,21
151.0,4.5,30.0,28
151.0,4.5,25.0,24
153.0,4.0,28.0,24
192.0,4.806,39.0,36
237.0,6.551,52.0,47
157.0,3.5,25.0,22
158.0,4.0,28.0,20
157.0,3.5,53.0,38
158.0,4.0,37.0,34
158.0,3.5,37.0,36
157.0,3.5,69.0,61
158.0,3.789,52.0,46
158.0,3.812,67.0,56
159.0,3.782,60.0,49
158.0,3.83,140.0,117
158.0,3.765,30.0,28
157.0,3.801,28.0,23
156.0,3.0,28.0,22
263.0,5.897,32.0,32
157.0,3.5,446.0,395
156.0,4.0,33.0,27
157.0,4.0,35.0,30
157.0,4.0,43.0,39
157.0,4.0,29.0,25
157.0,3.821,64.0,63
157.0,3.774,69.0,59
156.0,3.776,122.0,105
157.0,3.764,126.0,119
156.0,3.5,27.0,25
156.0,4.0,28.0,25
74.0,3.491,216.0,142
74.0,3.48,295.0,146
74.0,3.475,108.0,69
75.0,4.058,26.0,22
75.0,4.021,27.0,14
74.0,3.951,27.0,16
74.0,4.019,25.0,19
75.0,4.0,65.0,53
73.0,3.483,53.0,31
73.0,3.466,87.0,56
73.0,3.486,106.0,53
73.0,3.475,224.0,155
73.0,3.51,276.0,178
73.0,3.501,325.0,235
73.0,3.492,302.0,168
73.0,3.46,142.0,69
71.0,3.48,38.0,25
71.0,3.469,63.0,43
71.0,3.475,54.0,36
71.0,3.483,161.0,114
71.0,3.448,200.0,143
71.0,3.523,29.0,16
70.0,2.953,36.0,19
71.0,3.016,28.0,18
70.0,3.025,75.0,50
70.0,3.026,33.0,25
70.0,3.464,34.0,18
71.0,3.452,48.0,25
70.0,3.421,36.0,23
70.0,3.458,133.0,80
70.0,3.466,148.0,64
70.0,3.461,194.0,87
70.0,3.483,26.0,15
158.0,3.0,31.0,24
158.0,3.0,67.0,49
158.0,3.5,125.0,112
157.0,3.838,78.0,71
157.0,3.0,35.0,26
156.0,4.0,32.0,28
156.0,3.823,68.0,65
157.0,3.5,36.0,31
157.0,3.5,54.0,39
156.0,3.5,198.0,169
157.0,3.5,40.0,37
156.0,3.0,34.0,29
155.0,4.0,29.0,25
155.0,3.84,57.0,46
155.0,4.0,34.0,32
156.0,3.5,47.0,42
156.0,3.5,65.0,47
156.0,3.5,166.0,134
146.0,3.783,26.0,26
104.0,3.5,28.0,22
105.0,4.0,65.0,44
104.0,3.75,40.0,30
105.0,4.5,57.0,51
104.0,5.0,30.0,24
100.0,3.5,65.0,52
101.0,4.0,103.0,85
100.0,3.75,63.0,52
101.0,4.5,82.0,76
100.0,5.0,27.0,21
99.0,3.5,45.0,34
100.0,4.0,76.0,67
100.0,3.75,50.0,40
100.0,4.5,67.0,55
101.0,5.0,27.0,25
98.0,3.5,57.0,43
98.0,4.0,63.0,51
99.0,3.75,41.0,30
98.0,4.5,70.0,60
97.0,4.0,59.0,42
98.0,3.75,32.0,27
97.0,4.5,94.0,81
96.0,5.0,36.0,34
155.0,3.5,36.0,35
155.0,4.0,31.0,25
154.0,3.5,56.0,46
153.0,4.0,56.0,50
153.0,3.5,28.0,25
155.0,3.5,58.0,48
155.0,3.5,60.0,47
154.0,3.5,44.0,34
154.0,3.5,117.0,82
151.0,4.5,49.0,45
157.0,3.5,104.0,85
157.0,3.862,85.0,79
157.0,3.5,135.0,125
157.0,3.834,58.0,45
157.0,3.5,115.0,100
157.0,3.857,106.0,84
157.0,3.794,54.0,49
157.0,3.5,96.0,68
157.0,3.5,43.0,39
157.0,3.862,161.0,150
156.0,3.5,132.0,105
156.0,3.855,273.0,257
158.0,3.5,36.0,31
157.0,3.5,62.0,51
